Question,Option A,Option B,Option C,Option D,Correct Answer,Solution/Explanation,Category,Subcategory
What is the output of: print(30 - 44),-19,-14,-16,-18,B) -14,"In Python, 30 - 44 evaluates to -14.",Python,Mathematical Operations
What is the output of: print(23 % 33),30,24,20,23,D) 23,"In Python, 23 % 33 evaluates to 23.",Python,Mathematical Operations
What is the output of: print(84 != 55),Error,False,None,True,D) True,84 != 55 evaluates to True.,Python,Conditions
What is the output of: print(83 < 74),True,False,Error,None,B) False,83 < 74 evaluates to False.,Python,Conditions
What is the output of: print(3 + 26),29,23,26,35,A) 29,"In Python, 3 + 26 evaluates to 29.",Python,Mathematical Operations
What is the output of: print(46 + 34),72,93,89,80,D) 80,"In Python, 46 + 34 evaluates to 80.",Python,Mathematical Operations
What is the output of: print(19 >= 64),None,False,True,Error,B) False,19 >= 64 evaluates to False.,Python,Conditions
What is the output of: print(95 == 74),True,None,Error,False,D) False,95 == 74 evaluates to False.,Python,Conditions
What is the output of: print(84 >= 33),Error,None,True,False,C) True,84 >= 33 evaluates to True.,Python,Conditions
What is the output of: print(40 + 20),75,68,72,60,D) 60,"In Python, 40 + 20 evaluates to 60.",Python,Mathematical Operations
What is the output of: print(44 != 5),False,Error,True,None,C) True,44 != 5 evaluates to True.,Python,Conditions
What is the output of: print(20 // 23),0,-2,2,1,A) 0,"In Python, 20 // 23 evaluates to 0.",Python,Mathematical Operations
What is the output of: print(51 > 30),True,False,Error,None,A) True,51 > 30 evaluates to True.,Python,Conditions
What is the output of: print(53 < 56),False,None,True,Error,C) True,53 < 56 evaluates to True.,Python,Conditions
"What is the output of: print(""AI"" + ""Sky"")",GoNo,AISky,HiSky,PyPy,B) AISky,"The + operator concatenates strings, so ""AI"" + ""Sky"" gives ""AISky"".",Python,Data Types
What is the output of: print(5 + 42),60,47,38,35,B) 47,"In Python, 5 + 42 evaluates to 47.",Python,Mathematical Operations
What is the output of: print(96 < 32),True,False,Error,None,B) False,96 < 32 evaluates to False.,Python,Conditions
What is the output of: print(8 - 10),-4,-2,-3,-1,B) -2,"In Python, 8 - 10 evaluates to -2.",Python,Mathematical Operations
What is the output of: print(32 - 15),11,13,17,21,C) 17,"In Python, 32 - 15 evaluates to 17.",Python,Mathematical Operations
"What is the output of this code?
total = 0
for i in range(10):
    total += i
print(total)",45,34,51,32,A) 45,"This loop sums integers from 0 to 9, giving 45.",Python,Loops
What is the output of: print(6 - 12),-4,-3,-9,-6,D) -6,"In Python, 6 - 12 evaluates to -6.",Python,Mathematical Operations
What is the output of: print(44 * 20),880,823,848,677,A) 880,"In Python, 44 * 20 evaluates to 880.",Python,Mathematical Operations
What is the output of: print(19 > 56),False,None,Error,True,A) False,19 > 56 evaluates to False.,Python,Conditions
What is the output of: print(44 + 23),52,59,73,67,D) 67,"In Python, 44 + 23 evaluates to 67.",Python,Mathematical Operations
What is the output of: print(42 + 19),60,61,62,58,B) 61,"In Python, 42 + 19 evaluates to 61.",Python,Mathematical Operations
What is the output of: print(1 - 35),-34,-33,-41,-24,A) -34,"In Python, 1 - 35 evaluates to -34.",Python,Mathematical Operations
What is the output of: print(37 - 24),10,18,13,14,C) 13,"In Python, 37 - 24 evaluates to 13.",Python,Mathematical Operations
What is the output of: print(27 >= 13),Error,None,True,False,C) True,27 >= 13 evaluates to True.,Python,Conditions
What is the output of: print(2 != 32),Error,True,False,None,B) True,2 != 32 evaluates to True.,Python,Conditions
What is the output of: print(21 % 38),15,24,23,21,D) 21,"In Python, 21 % 38 evaluates to 21.",Python,Mathematical Operations
What is the output of: print(50 == 20),True,None,Error,False,D) False,50 == 20 evaluates to False.,Python,Conditions
What is the output of: print(75 == 64),False,None,True,Error,A) False,75 == 64 evaluates to False.,Python,Conditions
What is the output of: print(42 + 47),68,90,89,85,C) 89,"In Python, 42 + 47 evaluates to 89.",Python,Mathematical Operations
What is the output of: print(47 % 47),-2,0,1,2,B) 0,"In Python, 47 % 47 evaluates to 0.",Python,Mathematical Operations
What is inheritance (Python OOP)?,A file containing Python code that can be imported and reused,A conditional statement that executes code only if a condition is true,A mechanism where a class derives properties from another class,A data type representing whole numbers,C) A mechanism where a class derives properties from another class,Inheritance allows a Python class to inherit attributes and methods from another (parent) class.,Python,Object-Oriented Programming
"What is the output of this code?
total = 0
for i in range(4):
    total += i
print(total)",9,6,7,5,B) 6,"This loop sums integers from 0 to 3, giving 6.",Python,Loops
What is the output of: print(34 != 23),False,Error,True,None,C) True,34 != 23 evaluates to True.,Python,Conditions
What is the output of: print(50 - 39),11,13,10,14,A) 11,"In Python, 50 - 39 evaluates to 11.",Python,Mathematical Operations
What is the output of: print(50 == 100),False,True,Error,None,A) False,50 == 100 evaluates to False.,Python,Conditions
What is the output of: print(71 < 85),False,Error,None,True,D) True,71 < 85 evaluates to True.,Python,Conditions
What is the output of: print(33 == 17),None,False,Error,True,B) False,33 == 17 evaluates to False.,Python,Conditions
What is the output of: print(31 - 50),-14,-25,-19,-24,C) -19,"In Python, 31 - 50 evaluates to -19.",Python,Mathematical Operations
What is the output of: print(92 > 48),None,True,Error,False,B) True,92 > 48 evaluates to True.,Python,Conditions
What is the output of: print(91 != 79),None,False,True,Error,C) True,91 != 79 evaluates to True.,Python,Conditions
What is the output of: print(92 == 78),False,True,None,Error,A) False,92 == 78 evaluates to False.,Python,Conditions
What is the output of: print(29 >= 13),False,True,Error,None,B) True,29 >= 13 evaluates to True.,Python,Conditions
What is the output of: print(16 + 40),42,56,72,50,B) 56,"In Python, 16 + 40 evaluates to 56.",Python,Mathematical Operations
What is the output of: print(23 - 39),-15,-16,-17,-11,B) -16,"In Python, 23 - 39 evaluates to -16.",Python,Mathematical Operations
What is the output of: print(21 - 6),15,18,12,11,A) 15,"In Python, 21 - 6 evaluates to 15.",Python,Mathematical Operations
What is the output of: print(68 > 55),None,True,Error,False,B) True,68 > 55 evaluates to True.,Python,Conditions
What is the output of: print(52 <= 95),None,False,True,Error,C) True,52 <= 95 evaluates to True.,Python,Conditions
What is the output of: print(1 + 2),3,5,4,2,A) 3,"In Python, 1 + 2 evaluates to 3.",Python,Mathematical Operations
"What is the output of: print(""Sun"" + ""Hi"")",SunHi,PyAI,GoHi,HiSun,A) SunHi,"The + operator concatenates strings, so ""Sun"" + ""Hi"" gives ""SunHi"".",Python,Data Types
What is the output of: print(28 + 41),64,71,63,69,D) 69,"In Python, 28 + 41 evaluates to 69.",Python,Mathematical Operations
What is the output of: print(25 // 47),-2,0,-1,1,B) 0,"In Python, 25 // 47 evaluates to 0.",Python,Mathematical Operations
What is the output of: print(62 > 8),Error,False,True,None,C) True,62 > 8 evaluates to True.,Python,Conditions
What is the output of: print(14 == 71),None,Error,False,True,C) False,14 == 71 evaluates to False.,Python,Conditions
What is the output of: print(44 >= 22),None,False,True,Error,C) True,44 >= 22 evaluates to True.,Python,Conditions
What is the output of: print(25 >= 10),Error,None,False,True,D) True,25 >= 10 evaluates to True.,Python,Conditions
What is the output of: print(1 == 65),Error,False,None,True,B) False,1 == 65 evaluates to False.,Python,Conditions
What is the output of: print(39 <= 95),None,False,Error,True,D) True,39 <= 95 evaluates to True.,Python,Conditions
What is the output of: print(37 * 42),1262,1554,1615,1698,B) 1554,"In Python, 37 * 42 evaluates to 1554.",Python,Mathematical Operations
What is the output of: print(7 + 31),44,32,38,45,C) 38,"In Python, 7 + 31 evaluates to 38.",Python,Mathematical Operations
What is the output of: print(3 * 1),4,3,5,1,B) 3,"In Python, 3 * 1 evaluates to 3.",Python,Mathematical Operations
What is the output of: print(32 * 48),1536,1469,1733,1179,A) 1536,"In Python, 32 * 48 evaluates to 1536.",Python,Mathematical Operations
What is the output of: print(22 * 2),44,51,37,40,A) 44,"In Python, 22 * 2 evaluates to 44.",Python,Mathematical Operations
What is the output of: print(58 > 16),None,True,False,Error,B) True,58 > 16 evaluates to True.,Python,Conditions
What is the output of: print(18 * 5),90,109,108,82,A) 90,"In Python, 18 * 5 evaluates to 90.",Python,Mathematical Operations
What is the output of: print(29 * 5),150,145,114,170,B) 145,"In Python, 29 * 5 evaluates to 145.",Python,Mathematical Operations
What is the output of: print(39 != 34),False,True,Error,None,B) True,39 != 34 evaluates to True.,Python,Conditions
What is the output of: print(18 >= 100),False,Error,None,True,A) False,18 >= 100 evaluates to False.,Python,Conditions
What is the output of: print(79 == 10),False,Error,True,None,A) False,79 == 10 evaluates to False.,Python,Conditions
What is the output of: print(20 + 31),51,65,39,58,A) 51,"In Python, 20 + 31 evaluates to 51.",Python,Mathematical Operations
"What is the output of: print(""Hi"" + ""Sun"")",GoNo,OkSun,PyGo,HiSun,D) HiSun,"The + operator concatenates strings, so ""Hi"" + ""Sun"" gives ""HiSun"".",Python,Data Types
What is the output of: print(14 // 24),0,-2,1,2,A) 0,"In Python, 14 // 24 evaluates to 0.",Python,Mathematical Operations
What is the output of: print(5 % 34),4,6,5,7,C) 5,"In Python, 5 % 34 evaluates to 5.",Python,Mathematical Operations
What is the output of: print(23 // 7),2,4,3,1,C) 3,"In Python, 23 // 7 evaluates to 3.",Python,Mathematical Operations
What is the output of: print(43 // 38),0,1,2,-1,B) 1,"In Python, 43 // 38 evaluates to 1.",Python,Mathematical Operations
What is the output of: print(24 - 30),-5,-8,-6,-7,C) -6,"In Python, 24 - 30 evaluates to -6.",Python,Mathematical Operations
What is the output of: print(75 != 26),True,Error,None,False,A) True,75 != 26 evaluates to True.,Python,Conditions
What is the output of: print(7 < 61),Error,False,True,None,C) True,7 < 61 evaluates to True.,Python,Conditions
What is the output of: print(9 * 37),333,269,396,335,A) 333,"In Python, 9 * 37 evaluates to 333.",Python,Mathematical Operations
What is the output of: print(24 <= 55),False,True,Error,None,B) True,24 <= 55 evaluates to True.,Python,Conditions
What is the output of: print(39 + 22),69,73,48,61,D) 61,"In Python, 39 + 22 evaluates to 61.",Python,Mathematical Operations
What is the output of: print(18 >= 64),None,True,False,Error,C) False,18 >= 64 evaluates to False.,Python,Conditions
What is the output of: print(7 > 28),Error,None,False,True,C) False,7 > 28 evaluates to False.,Python,Conditions
What is the output of: print(8 // 12),2,-2,-1,0,D) 0,"In Python, 8 // 12 evaluates to 0.",Python,Mathematical Operations
What is the output of: print(56 <= 88),None,Error,False,True,D) True,56 <= 88 evaluates to True.,Python,Conditions
What is the output of: print(6 - 30),-30,-21,-22,-24,D) -24,"In Python, 6 - 30 evaluates to -24.",Python,Mathematical Operations
What is the output of: print(54 == 90),None,True,Error,False,D) False,54 == 90 evaluates to False.,Python,Conditions
What is the output of: print(62 == 44),Error,False,True,None,B) False,62 == 44 evaluates to False.,Python,Conditions
What is the output of: print(58 <= 60),True,None,False,Error,A) True,58 <= 60 evaluates to True.,Python,Conditions
What is the output of: print(79 < 78),False,Error,True,None,A) False,79 < 78 evaluates to False.,Python,Conditions
What is the output of: print(19 // 26),2,0,1,-2,B) 0,"In Python, 19 // 26 evaluates to 0.",Python,Mathematical Operations
What is the output of: print(32 + 50),85,82,92,73,B) 82,"In Python, 32 + 50 evaluates to 82.",Python,Mathematical Operations
What is the output of: print(37 >= 65),Error,False,None,True,B) False,37 >= 65 evaluates to False.,Python,Conditions
What is the output of: print(10 < 17),True,None,Error,False,A) True,10 < 17 evaluates to True.,Python,Conditions
What is the output of: print(100 >= 92),Error,None,True,False,C) True,100 >= 92 evaluates to True.,Python,Conditions
What is the output of: print(33 >= 55),Error,None,True,False,D) False,33 >= 55 evaluates to False.,Python,Conditions
What is the output of: print(6 // 26),2,0,-2,1,B) 0,"In Python, 6 // 26 evaluates to 0.",Python,Mathematical Operations
What is the output of: print(4 % 5),1,5,6,4,D) 4,"In Python, 4 % 5 evaluates to 4.",Python,Mathematical Operations
What is the output of: print(28 % 39),28,30,24,27,A) 28,"In Python, 28 % 39 evaluates to 28.",Python,Mathematical Operations
What is the output of: print(79 < 69),True,False,None,Error,B) False,79 < 69 evaluates to False.,Python,Conditions
What is the output of: print(80 < 46),None,True,False,Error,C) False,80 < 46 evaluates to False.,Python,Conditions
What is the output of: print(61 == 29),True,False,Error,None,B) False,61 == 29 evaluates to False.,Python,Conditions
What is the output of: print(9 - 11),0,-4,-2,-3,C) -2,"In Python, 9 - 11 evaluates to -2.",Python,Mathematical Operations
What is the output of: print(23 % 18),7,6,4,5,D) 5,"In Python, 23 % 18 evaluates to 5.",Python,Mathematical Operations
"What is the output of: print(""Yes"" + ""Yes"")",GoPy,YesYes,PyYes,HiSky,B) YesYes,"The + operator concatenates strings, so ""Yes"" + ""Yes"" gives ""YesYes"".",Python,Data Types
What is the output of: print(25 // 23),-1,0,2,1,D) 1,"In Python, 25 // 23 evaluates to 1.",Python,Mathematical Operations
What is the output of: print(85 == 97),False,Error,None,True,A) False,85 == 97 evaluates to False.,Python,Conditions
What is the output of: print(94 <= 73),True,Error,False,None,C) False,94 <= 73 evaluates to False.,Python,Conditions
What is the output of: print(55 != 78),Error,False,True,None,C) True,55 != 78 evaluates to True.,Python,Conditions
What is the output of: print(33 != 98),None,True,False,Error,B) True,33 != 98 evaluates to True.,Python,Conditions
What is the output of: print(87 >= 43),None,True,False,Error,B) True,87 >= 43 evaluates to True.,Python,Conditions
What is the output of: print(31 % 37),34,31,32,23,B) 31,"In Python, 31 % 37 evaluates to 31.",Python,Mathematical Operations
What is the output of: print(14 >= 86),None,Error,False,True,C) False,14 >= 86 evaluates to False.,Python,Conditions
What is the output of: print(25 // 29),1,2,0,-2,C) 0,"In Python, 25 // 29 evaluates to 0.",Python,Mathematical Operations
What is the output of: print(49 >= 8),True,Error,None,False,A) True,49 >= 8 evaluates to True.,Python,Conditions
What is the output of: print(12 == 28),False,None,True,Error,A) False,12 == 28 evaluates to False.,Python,Conditions
What is the output of: print(35 != 45),True,False,Error,None,A) True,35 != 45 evaluates to True.,Python,Conditions
What is the output of: print(91 == 93),True,None,Error,False,D) False,91 == 93 evaluates to False.,Python,Conditions
What is the output of: print(12 < 62),Error,False,True,None,C) True,12 < 62 evaluates to True.,Python,Conditions
What is the output of: print(23 // 4),8,2,5,4,C) 5,"In Python, 23 // 4 evaluates to 5.",Python,Mathematical Operations
What is the output of: print(28 // 23),1,0,2,-1,A) 1,"In Python, 28 // 23 evaluates to 1.",Python,Mathematical Operations
What is the output of: print(45 // 14),1,5,2,3,D) 3,"In Python, 45 // 14 evaluates to 3.",Python,Mathematical Operations
What is the output of: print(82 >= 47),Error,None,False,True,D) True,82 >= 47 evaluates to True.,Python,Conditions
What is the output of: print(38 <= 85),False,Error,None,True,D) True,38 <= 85 evaluates to True.,Python,Conditions
What is the output of: print(79 <= 72),True,Error,None,False,D) False,79 <= 72 evaluates to False.,Python,Conditions
What is the output of: print(13 // 29),-1,-2,1,0,D) 0,"In Python, 13 // 29 evaluates to 0.",Python,Mathematical Operations
What is the output of: print(4 - 4),0,-2,1,-1,A) 0,"In Python, 4 - 4 evaluates to 0.",Python,Mathematical Operations
What is the output of: print(3 > 32),True,None,Error,False,D) False,3 > 32 evaluates to False.,Python,Conditions
What is the output of: print(47 - 28),24,21,19,14,C) 19,"In Python, 47 - 28 evaluates to 19.",Python,Mathematical Operations
What is the output of: print(1 * 9),10,9,5,7,B) 9,"In Python, 1 * 9 evaluates to 9.",Python,Mathematical Operations
What is the output of: print(24 - 37),-13,-12,-9,-16,A) -13,"In Python, 24 - 37 evaluates to -13.",Python,Mathematical Operations
What is the output of: print(48 <= 60),True,False,Error,None,A) True,48 <= 60 evaluates to True.,Python,Conditions
What is the output of: print(68 == 28),False,Error,None,True,A) False,68 == 28 evaluates to False.,Python,Conditions
What is the output of: print(73 <= 76),False,Error,None,True,D) True,73 <= 76 evaluates to True.,Python,Conditions
What is the output of: print(19 - 43),-30,-24,-17,-18,B) -24,"In Python, 19 - 43 evaluates to -24.",Python,Mathematical Operations
What is the output of: print(50 > 73),True,False,None,Error,B) False,50 > 73 evaluates to False.,Python,Conditions
What is the output of: print(45 >= 53),False,Error,True,None,A) False,45 >= 53 evaluates to False.,Python,Conditions
What is the output of: print(18 == 39),True,Error,False,None,C) False,18 == 39 evaluates to False.,Python,Conditions
What is the output of: print(17 == 42),Error,None,True,False,D) False,17 == 42 evaluates to False.,Python,Conditions
What is the output of: print(47 * 33),1860,1338,1596,1551,D) 1551,"In Python, 47 * 33 evaluates to 1551.",Python,Mathematical Operations
What is the output of: print(20 * 14),292,280,214,349,B) 280,"In Python, 20 * 14 evaluates to 280.",Python,Mathematical Operations
What is the output of: print(11 <= 85),Error,True,None,False,B) True,11 <= 85 evaluates to True.,Python,Conditions
What is the output of: print(55 <= 58),None,False,True,Error,C) True,55 <= 58 evaluates to True.,Python,Conditions
What is the output of: print(69 >= 9),False,None,True,Error,C) True,69 >= 9 evaluates to True.,Python,Conditions
What is the output of: print(59 != 67),True,False,Error,None,A) True,59 != 67 evaluates to True.,Python,Conditions
What is the output of: print(96 == 65),False,True,Error,None,A) False,96 == 65 evaluates to False.,Python,Conditions
What is the output of: print(6 * 44),218,197,323,264,D) 264,"In Python, 6 * 44 evaluates to 264.",Python,Mathematical Operations
What is the output of: print(52 > 69),True,None,Error,False,D) False,52 > 69 evaluates to False.,Python,Conditions
"What is the output of: print(""Py"" + ""Hi"")",GoFun,PyHi,OkNo,HiSky,B) PyHi,"The + operator concatenates strings, so ""Py"" + ""Hi"" gives ""PyHi"".",Python,Data Types
"What is the output of: print(""Ok"" + ""No"")",OkNo,GoPy,PyPy,HiPy,A) OkNo,"The + operator concatenates strings, so ""Ok"" + ""No"" gives ""OkNo"".",Python,Data Types
What is the output of: print(82 != 10),True,False,None,Error,A) True,82 != 10 evaluates to True.,Python,Conditions
What is the output of: print(8 > 59),True,None,Error,False,D) False,8 > 59 evaluates to False.,Python,Conditions
What is the output of: print(50 % 46),7,1,2,4,D) 4,"In Python, 50 % 46 evaluates to 4.",Python,Mathematical Operations
What is the output of: print(96 != 27),False,Error,None,True,D) True,96 != 27 evaluates to True.,Python,Conditions
What is the output of: print(48 % 34),16,13,9,14,D) 14,"In Python, 48 % 34 evaluates to 14.",Python,Mathematical Operations
What is the output of: print(5 >= 72),Error,True,False,None,C) False,5 >= 72 evaluates to False.,Python,Conditions
What is the output of: print(15 + 40),55,61,52,47,A) 55,"In Python, 15 + 40 evaluates to 55.",Python,Mathematical Operations
What is the output of: print(24 <= 1),True,None,False,Error,C) False,24 <= 1 evaluates to False.,Python,Conditions
What is the output of: print(12 + 12),26,24,16,32,B) 24,"In Python, 12 + 12 evaluates to 24.",Python,Mathematical Operations
What is the output of: print(29 // 20),0,-1,1,2,C) 1,"In Python, 29 // 20 evaluates to 1.",Python,Mathematical Operations
What is the output of: print(6 * 15),90,112,97,96,A) 90,"In Python, 6 * 15 evaluates to 90.",Python,Mathematical Operations
What is the output of: print(21 * 16),405,362,336,380,C) 336,"In Python, 21 * 16 evaluates to 336.",Python,Mathematical Operations
What is the output of: print(21 // 46),-1,-2,2,0,D) 0,"In Python, 21 // 46 evaluates to 0.",Python,Mathematical Operations
What is the output of: print(2 + 4),4,6,8,7,B) 6,"In Python, 2 + 4 evaluates to 6.",Python,Mathematical Operations
What is the output of: print(32 // 33),-2,0,1,2,B) 0,"In Python, 32 // 33 evaluates to 0.",Python,Mathematical Operations
What is the output of: print(75 == 55),Error,True,None,False,D) False,75 == 55 evaluates to False.,Python,Conditions
What is the output of: print(1 == 62),True,Error,False,None,C) False,1 == 62 evaluates to False.,Python,Conditions
What is the output of: print(15 <= 15),True,None,Error,False,A) True,15 <= 15 evaluates to True.,Python,Conditions
What is the output of: print(15 * 18),279,203,313,270,D) 270,"In Python, 15 * 18 evaluates to 270.",Python,Mathematical Operations
What is the output of: print(30 >= 8),None,True,Error,False,B) True,30 >= 8 evaluates to True.,Python,Conditions
What is the output of: print(54 != 64),True,False,Error,None,A) True,54 != 64 evaluates to True.,Python,Conditions
What is the output of: print(72 < 23),None,Error,True,False,D) False,72 < 23 evaluates to False.,Python,Conditions
What is the output of: print(59 != 36),None,True,Error,False,B) True,59 != 36 evaluates to True.,Python,Conditions
What is the output of: print(19 - 40),-17,-28,-25,-21,D) -21,"In Python, 19 - 40 evaluates to -21.",Python,Mathematical Operations
What is the output of: print(80 != 97),True,None,Error,False,A) True,80 != 97 evaluates to True.,Python,Conditions
What is the output of: print(78 <= 38),False,True,None,Error,A) False,78 <= 38 evaluates to False.,Python,Conditions
What is the output of: print(22 == 16),False,Error,None,True,A) False,22 == 16 evaluates to False.,Python,Conditions
What is the output of: print(11 + 5),21,16,12,15,B) 16,"In Python, 11 + 5 evaluates to 16.",Python,Mathematical Operations
"What is the output of: print(""Py"" + ""Fun"")",HiOk,GoFun,PyFun,OkOk,C) PyFun,"The + operator concatenates strings, so ""Py"" + ""Fun"" gives ""PyFun"".",Python,Data Types
What is the output of: print(88 > 34),Error,False,None,True,D) True,88 > 34 evaluates to True.,Python,Conditions
What is the output of: print(50 < 36),Error,None,False,True,C) False,50 < 36 evaluates to False.,Python,Conditions
What is the output of: print(43 + 6),49,45,53,47,A) 49,"In Python, 43 + 6 evaluates to 49.",Python,Mathematical Operations
What is the output of: print(15 - 5),9,11,7,10,D) 10,"In Python, 15 - 5 evaluates to 10.",Python,Mathematical Operations
What is the output of: print(43 // 39),0,3,-1,1,D) 1,"In Python, 43 // 39 evaluates to 1.",Python,Mathematical Operations
What is the output of: print(28 - 22),9,4,8,6,D) 6,"In Python, 28 - 22 evaluates to 6.",Python,Mathematical Operations
What is the output of: print(81 <= 98),True,Error,None,False,A) True,81 <= 98 evaluates to True.,Python,Conditions
What is the output of: print(46 != 33),Error,False,None,True,D) True,46 != 33 evaluates to True.,Python,Conditions
What is the output of: print(26 % 24),2,0,3,4,A) 2,"In Python, 26 % 24 evaluates to 2.",Python,Mathematical Operations
What is the output of: print(41 != 28),False,Error,None,True,D) True,41 != 28 evaluates to True.,Python,Conditions
What is the output of: print(12 // 35),1,0,-1,2,B) 0,"In Python, 12 // 35 evaluates to 0.",Python,Mathematical Operations
What is the output of: print(19 - 50),-32,-34,-31,-37,C) -31,"In Python, 19 - 50 evaluates to -31.",Python,Mathematical Operations
What is the output of: print(65 < 88),True,Error,False,None,A) True,65 < 88 evaluates to True.,Python,Conditions
What is the output of: print(79 == 47),None,False,True,Error,B) False,79 == 47 evaluates to False.,Python,Conditions
What is the output of: print(45 <= 87),False,True,Error,None,B) True,45 <= 87 evaluates to True.,Python,Conditions
What is the output of: print(29 >= 9),None,Error,False,True,D) True,29 >= 9 evaluates to True.,Python,Conditions
What is the output of: print(32 % 23),12,11,9,7,C) 9,"In Python, 32 % 23 evaluates to 9.",Python,Mathematical Operations
What is the output of: print(88 == 17),True,False,Error,None,B) False,88 == 17 evaluates to False.,Python,Conditions
What is the output of: print(40 <= 4),True,False,Error,None,B) False,40 <= 4 evaluates to False.,Python,Conditions
What is the output of: print(28 - 31),-4,-2,-5,-3,D) -3,"In Python, 28 - 31 evaluates to -3.",Python,Mathematical Operations
What is the output of: print(64 <= 93),True,Error,False,None,A) True,64 <= 93 evaluates to True.,Python,Conditions
What is the output of: print(12 + 23),25,35,44,27,B) 35,"In Python, 12 + 23 evaluates to 35.",Python,Mathematical Operations
What is the output of: print(5 + 33),29,40,46,38,D) 38,"In Python, 5 + 33 evaluates to 38.",Python,Mathematical Operations
What is the output of: print(27 + 6),26,39,40,33,D) 33,"In Python, 27 + 6 evaluates to 33.",Python,Mathematical Operations
What is the output of: print(2 + 1),4,2,3,1,C) 3,"In Python, 2 + 1 evaluates to 3.",Python,Mathematical Operations
What is the output of: print(32 // 34),-1,1,0,-2,C) 0,"In Python, 32 // 34 evaluates to 0.",Python,Mathematical Operations
What is the output of: print(28 + 5),38,24,33,32,C) 33,"In Python, 28 + 5 evaluates to 33.",Python,Mathematical Operations
What is the output of: print(12 - 50),-43,-47,-42,-38,D) -38,"In Python, 12 - 50 evaluates to -38.",Python,Mathematical Operations
What is the output of: print(21 < 34),False,None,Error,True,D) True,21 < 34 evaluates to True.,Python,Conditions
What is the output of: print(1 <= 44),None,False,Error,True,D) True,1 <= 44 evaluates to True.,Python,Conditions
What is the output of: print(29 * 44),1071,1324,1099,1276,D) 1276,"In Python, 29 * 44 evaluates to 1276.",Python,Mathematical Operations
Which of the following best describes inheritance (Python OOP)?,A mechanism where a class derives properties from another class,A data type representing decimal (floating-point) numbers,A loop that iterates over a sequence a defined number of times,An instance of a class,A) A mechanism where a class derives properties from another class,Inheritance allows a Python class to inherit attributes and methods from another (parent) class.,Python,Object-Oriented Programming
What is the output of: print(41 - 17),21,22,24,27,C) 24,"In Python, 41 - 17 evaluates to 24.",Python,Mathematical Operations
What is the output of: print(92 < 75),None,Error,False,True,C) False,92 < 75 evaluates to False.,Python,Conditions
What is the output of: print(72 >= 59),False,None,True,Error,C) True,72 >= 59 evaluates to True.,Python,Conditions
What is the output of: print(25 >= 75),False,Error,True,None,A) False,25 >= 75 evaluates to False.,Python,Conditions
What is the output of: print(42 == 42),False,Error,None,True,D) True,42 == 42 evaluates to True.,Python,Conditions
What is the output of: print(45 - 35),12,8,10,14,C) 10,"In Python, 45 - 35 evaluates to 10.",Python,Mathematical Operations
What is the output of: print(11 * 8),69,88,71,107,B) 88,"In Python, 11 * 8 evaluates to 88.",Python,Mathematical Operations
What is the output of: print(21 - 8),10,13,12,8,B) 13,"In Python, 21 - 8 evaluates to 13.",Python,Mathematical Operations
What is the output of: print(6 >= 37),Error,None,True,False,D) False,6 >= 37 evaluates to False.,Python,Conditions
What is the output of: print(12 % 38),16,12,8,15,B) 12,"In Python, 12 % 38 evaluates to 12.",Python,Mathematical Operations
What is the output of: print(83 >= 30),True,Error,None,False,A) True,83 >= 30 evaluates to True.,Python,Conditions
