Question,Option A,Option B,Option C,Option D,Correct Answer,Solution/Explanation,Category,Subcategory
Which option best explains the meaning of the <li> tag?,A declaration that tells the browser the document uses HTML5,The tag used to create various types of interactive form controls,The tag used to define a single item within a list,The tag used to create an unordered (bulleted) list,C) The tag used to define a single item within a list,"The <li> tag defines an individual list item, used within <ul> or <ol> elements.",HTML,Lists
Choose the correct definition of the <a> tag.,The tag used to define a row within an HTML table,Designing HTML content so it can be used by people with disabilities,Additional information added inside an opening tag to modify an element,The tag used to create a hyperlink to another page or resource,D) The tag used to create a hyperlink to another page or resource,"The <a> (anchor) tag is used to create hyperlinks that link to other pages, files, or resources.",HTML,Links
Which of the following best describes the <th> tag?,unordered list,strongly emphasized (bold) text,table header cell,a caption for a form control,C) table header cell,The <th> tag is used to define table header cell in HTML.,HTML,HTML Best Practices
Which of the following best describes the <hr> tag?,strongly emphasized (bold) text,horizontal rule,"independent, self-contained content",table data cell,B) horizontal rule,The <hr> tag is used to define horizontal rule in HTML.,HTML,HTML Best Practices
What is the <button> tag?,The tag used to create an unordered (bulleted) list,The section containing all visible content of a web page,The tag used to create a clickable button,The tag used to define a header cell within a table,C) The tag used to create a clickable button,"The <button> tag creates a clickable button, which can trigger actions like form submission or JavaScript functions.",HTML,Buttons
What is an HTML tag?,A semantic tag used to define introductory content or navigation at the top of a section,"HyperText Markup Language, the standard language for structuring web content",A markup keyword surrounded by angle brackets used to define elements,A declaration that tells the browser the document uses HTML5,C) A markup keyword surrounded by angle brackets used to define elements,"An HTML tag, like <p> or <div>, is a keyword surrounded by angle brackets used to define an element's structure.",HTML,Tags
"In HTML, what does the <div> tag define?",sound content,list item,ordered list,generic block container,D) generic block container,The <div> tag is used to define generic block container in HTML.,HTML,HTML Best Practices
Choose the correct definition of HTML.,"HyperText Markup Language, the standard language for structuring web content","Recommended conventions for writing clean, accessible, and maintainable HTML","The tag used for the most important, top-level heading on a page",An input control that lets users select one or more options,"A) HyperText Markup Language, the standard language for structuring web content",HTML (HyperText Markup Language) is the standard markup language used to structure content on web pages.,HTML,HTML Basics
"In HTML, what does the <th> tag define?",line break,a dropdown list of options,thematic grouping of content,table header cell,D) table header cell,The <th> tag is used to define table header cell in HTML.,HTML,HTML Best Practices
Which of the following best describes the <th> tag?,A semantic tag used to define introductory content or navigation at the top of a section,"A component of an HTML page, typically defined by an opening and closing tag",The tag used to define a header cell within a table,Additional information added inside an opening tag to modify an element,C) The tag used to define a header cell within a table,"The <th> tag defines a header cell within an HTML table, typically displayed as bold and centered by default.",HTML,Tables
What is the purpose of the <video> tag in HTML?,footer content,form,strongly emphasized (bold) text,video content,D) video content,The <video> tag is used to define video content in HTML.,HTML,HTML Best Practices
"What is the type=""checkbox"" input?",The tag used to embed an image into an HTML page,A text file containing HTML markup that a browser renders as a web page,An input control that lets users select one or more options,The tag used to define a paragraph of text,C) An input control that lets users select one or more options,"An <input> with type=""checkbox"" creates a control that lets users select one or more options from a set.",HTML,Input Types
Which of the following best describes the <li> tag?,emphasized (italic) text,a dropdown list of options,image,list item,D) list item,The <li> tag is used to define list item in HTML.,HTML,HTML Best Practices
What is the purpose of the <article> tag in HTML?,"independent, self-contained content",table,generic block container,strongly emphasized (bold) text,"A) independent, self-contained content","The <article> tag is used to define independent, self-contained content in HTML.",HTML,HTML Best Practices
Which of the following best describes the <input> tag?,form input,paragraph,unordered list,line break,A) form input,The <input> tag is used to define form input in HTML.,HTML,HTML Best Practices
What is the purpose of the <hr> tag in HTML?,sound content,table row,generic inline container,horizontal rule,D) horizontal rule,The <hr> tag is used to define horizontal rule in HTML.,HTML,HTML Best Practices
"In HTML, what does the <ol> tag define?",ordered list,paragraph,button,navigation links,A) ordered list,The <ol> tag is used to define ordered list in HTML.,HTML,HTML Best Practices
Which option best explains the meaning of the <table> tag?,The tag used to create a hyperlink to another page or resource,The process of checking HTML code against official web standards,The tag used to create a table structure in HTML,The section containing all visible content of a web page,C) The tag used to create a table structure in HTML,"The <table> tag is used to create a table structure, containing rows and cells for organizing data.",HTML,Tables
Which option best explains the meaning of HTML5?,An attribute used with the <a> tag to specify the link's destination URL,The tag used to create an HTML form for collecting user input,The fifth and current major version of the HTML standard,Using HTML elements that convey meaning about their content's purpose,C) The fifth and current major version of the HTML standard,"HTML5 is the fifth and current major version of the HTML standard, introducing semantic elements and multimedia support.",HTML,HTML5
What is the purpose of the <em> tag in HTML?,top-level heading,ordered list,emphasized (italic) text,unordered list,C) emphasized (italic) text,The <em> tag is used to define emphasized (italic) text in HTML.,HTML,HTML Best Practices
an HTML document can be best defined as which of the following?,An input control that lets users select only one option from a group,"Recommended conventions for writing clean, accessible, and maintainable HTML",The tag used to define a paragraph of text,A text file containing HTML markup that a browser renders as a web page,D) A text file containing HTML markup that a browser renders as a web page,"An HTML document is a text file containing HTML markup, which a web browser interprets and displays as a web page.",HTML,HTML Document Structure
Choose the correct definition of the alt attribute (images).,"A semantic tag used to define independent, self-contained content",An attribute providing alternative text description for an image,The tag used to define a row within an HTML table,"A component of an HTML page, typically defined by an opening and closing tag",B) An attribute providing alternative text description for an image,"The alt attribute provides a text description of an image, used for accessibility and shown if the image fails to load.",HTML,Images
Which of the following best describes the <article> tag?,button,table row,"independent, self-contained content",paragraph,"C) independent, self-contained content","The <article> tag is used to define independent, self-contained content in HTML.",HTML,HTML Best Practices
What is the purpose of the <td> tag in HTML?,generic inline container,horizontal rule,table data cell,form,C) table data cell,The <td> tag is used to define table data cell in HTML.,HTML,HTML Best Practices
Which of the following best describes the <button> tag?,The tag used to create a clickable button,The tag used to create an HTML form for collecting user input,The tag used to define a single item within a list,An input control that lets users select one or more options,A) The tag used to create a clickable button,"The <button> tag creates a clickable button, which can trigger actions like form submission or JavaScript functions.",HTML,Buttons
the <html> tag can be best defined as which of the following?,The root element that wraps all content on an HTML page,A semantic tag used to define a block of navigation links,The tag used to define a single item within a list,"A tag used to provide metadata about an HTML document, like character encoding",A) The root element that wraps all content on an HTML page,"The <html> tag is the root element of an HTML document, containing all other elements on the page.",HTML,HTML Document Structure
"Which option best explains the meaning of the type=""text"" input?",The tag used to create an ordered (numbered) list,The tag used to create a hyperlink to another page or resource,A semantic tag used to define a block of navigation links,An input field that accepts a single line of plain text,D) An input field that accepts a single line of plain text,"An <input> with type=""text"" creates a field that accepts a single line of plain text from the user.",HTML,Input Types
Which option best explains the meaning of the <ol> tag?,The tag used to create an ordered (numbered) list,An input control that lets users select one or more options,A meta tag used to control layout on mobile browsers,The process of checking HTML code against official web standards,A) The tag used to create an ordered (numbered) list,"The <ol> tag creates an ordered list, typically displayed with numbers, containing <li> list items.",HTML,Lists
"In HTML, what does the <em> tag define?",unordered list,form,a dropdown list of options,emphasized (italic) text,D) emphasized (italic) text,The <em> tag is used to define emphasized (italic) text in HTML.,HTML,HTML Best Practices
Which of the following best describes the <section> tag?,table row,hyperlink,unordered list,thematic grouping of content,D) thematic grouping of content,The <section> tag is used to define thematic grouping of content in HTML.,HTML,HTML Best Practices
What is the purpose of the <p> tag in HTML?,emphasized (italic) text,thematic grouping of content,paragraph,form input,C) paragraph,The <p> tag is used to define paragraph in HTML.,HTML,HTML Best Practices
What is the purpose of the <th> tag in HTML?,generic inline container,image,button,table header cell,D) table header cell,The <th> tag is used to define table header cell in HTML.,HTML,HTML Best Practices
Which of the following best describes the alt attribute (images)?,"The tag used for the least important, lowest-level heading",An attribute providing alternative text description for an image,An input field that accepts a single line of plain text,The tag used to create an ordered (numbered) list,B) An attribute providing alternative text description for an image,"The alt attribute provides a text description of an image, used for accessibility and shown if the image fails to load.",HTML,Images
Which of the following best describes the <header> tag?,horizontal rule,table,introductory/navigation content,footer content,C) introductory/navigation content,The <header> tag is used to define introductory/navigation content in HTML.,HTML,HTML Best Practices
"Choose the correct definition of the type=""radio"" input.",The tag used to create an HTML form for collecting user input,The tag used to create a clickable button,An attribute used with the <a> tag to specify the link's destination URL,An input control that lets users select only one option from a group,D) An input control that lets users select only one option from a group,"An <input> with type=""radio"" creates a control that allows users to select only one option from a group of choices.",HTML,Input Types
Choose the correct definition of the <body> tag.,The tag used to define a standard data cell within a table row,Designing HTML content so it can be used by people with disabilities,The section containing all visible content of a web page,The tag used to create a table structure in HTML,C) The section containing all visible content of a web page,"The <body> tag contains all the visible content of a web page, such as text, images, and links.",HTML,HTML Document Structure
Which of the following best describes the <ol> tag?,ordered list,a caption for a form control,table data cell,generic inline container,A) ordered list,The <ol> tag is used to define ordered list in HTML.,HTML,HTML Best Practices
Which of the following best describes the <ol> tag?,ordered list,form input,introductory/navigation content,image,A) ordered list,The <ol> tag is used to define ordered list in HTML.,HTML,HTML Best Practices
What is HTML best practices?,An attribute providing alternative text description for an image,"Recommended conventions for writing clean, accessible, and maintainable HTML","The tag used for the most important, top-level heading on a page",The tag used to create a clickable button,"B) Recommended conventions for writing clean, accessible, and maintainable HTML","HTML best practices include using semantic tags, proper indentation, and accessible attributes to write clean, maintainable code.",HTML,HTML Best Practices
What is the purpose of the <label> tag in HTML?,table data cell,top-level heading,a caption for a form control,generic inline container,C) a caption for a form control,The <label> tag is used to define a caption for a form control in HTML.,HTML,HTML Best Practices
"In HTML, what does the <img> tag define?",generic block container,embedded external document,image,top-level heading,C) image,The <img> tag is used to define image in HTML.,HTML,HTML Best Practices
Which of the following best describes an HTML tag?,A markup keyword surrounded by angle brackets used to define elements,An input control that lets users select one or more options,A semantic tag used to define a block of navigation links,The tag used to create an HTML form for collecting user input,A) A markup keyword surrounded by angle brackets used to define elements,"An HTML tag, like <p> or <div>, is a keyword surrounded by angle brackets used to define an element's structure.",HTML,Tags
Which option best explains the meaning of the <iframe> tag?,The root element that wraps all content on an HTML page,The tag used to define a paragraph of text,A tag used to embed another HTML document within the current page,A semantic tag used to define a block of navigation links,C) A tag used to embed another HTML document within the current page,"The <iframe> tag is used to embed another HTML document, like a video or map, within the current page.",HTML,Iframes
Choose the correct definition of the <a> tag.,The section containing all visible content of a web page,An attribute providing alternative text description for an image,The tag used to define a standard data cell within a table row,The tag used to create a hyperlink to another page or resource,D) The tag used to create a hyperlink to another page or resource,"The <a> (anchor) tag is used to create hyperlinks that link to other pages, files, or resources.",HTML,Links
Which option best explains the meaning of the <a> tag?,The tag used to create a table structure in HTML,The tag used to create a clickable button,The tag used to create a hyperlink to another page or resource,The tag used to embed an image into an HTML page,C) The tag used to create a hyperlink to another page or resource,"The <a> (anchor) tag is used to create hyperlinks that link to other pages, files, or resources.",HTML,Links
What is a meta tag?,A text file containing HTML markup that a browser renders as a web page,A semantic tag used to define a block of navigation links,The tag used to embed video content in an HTML page,"A tag used to provide metadata about an HTML document, like character encoding","D) A tag used to provide metadata about an HTML document, like character encoding","A meta tag provides metadata about an HTML document, such as character encoding, author, or page description.",HTML,Meta Tags
Which of the following best describes HTML5?,The tag used to create an HTML form for collecting user input,The fifth and current major version of the HTML standard,"A component of an HTML page, typically defined by an opening and closing tag",The tag used to create a table structure in HTML,B) The fifth and current major version of the HTML standard,"HTML5 is the fifth and current major version of the HTML standard, introducing semantic elements and multimedia support.",HTML,HTML5
the <h6> tag can be best defined as which of the following?,A semantic tag used to define a block of navigation links,"A tag used to provide metadata about an HTML document, like character encoding","The tag used for the least important, lowest-level heading",A meta tag used to control layout on mobile browsers,"C) The tag used for the least important, lowest-level heading","The <h6> tag defines the least important, lowest-level heading among the six HTML heading levels.",HTML,Headings
the <form> tag can be best defined as which of the following?,"The tag used for the most important, top-level heading on a page","The tag used for the least important, lowest-level heading",An input control that lets users select only one option from a group,The tag used to create an HTML form for collecting user input,D) The tag used to create an HTML form for collecting user input,"The <form> tag is used to create an HTML form, which collects user input and can submit it to a server.",HTML,Forms
What is the purpose of the <a> tag in HTML?,form input,sound content,strongly emphasized (bold) text,hyperlink,D) hyperlink,The <a> tag is used to define hyperlink in HTML.,HTML,HTML Best Practices
Which option best explains the meaning of the viewport meta tag?,"The tag used for the least important, lowest-level heading",A meta tag used to control layout on mobile browsers,The tag used to create a hyperlink to another page or resource,The tag used to create a clickable button,B) A meta tag used to control layout on mobile browsers,The viewport meta tag controls how a web page is displayed and scaled on mobile browsers.,HTML,Meta Tags
Which of the following best describes the <br> tag?,line break,introductory/navigation content,table row,strongly emphasized (bold) text,A) line break,The <br> tag is used to define line break in HTML.,HTML,HTML Best Practices
"In HTML, what does the <em> tag define?",a caption for a form control,emphasized (italic) text,video content,footer content,B) emphasized (italic) text,The <em> tag is used to define emphasized (italic) text in HTML.,HTML,HTML Best Practices
the <footer> tag can be best defined as which of the following?,Using HTML elements that convey meaning about their content's purpose,"A semantic tag used to define footer content, typically at the bottom of a page or section",The tag used to create various types of interactive form controls,An input control that lets users select only one option from a group,"B) A semantic tag used to define footer content, typically at the bottom of a page or section","The <footer> tag is a semantic element used to define footer content, such as copyright information, at the bottom of a page or section.",HTML,Semantic HTML
What is the purpose of the <span> tag in HTML?,form input,generic inline container,"independent, self-contained content",table row,B) generic inline container,The <span> tag is used to define generic inline container in HTML.,HTML,HTML Best Practices
Which of the following best describes the <article> tag?,horizontal rule,table row,"independent, self-contained content",thematic grouping of content,"C) independent, self-contained content","The <article> tag is used to define independent, self-contained content in HTML.",HTML,HTML Best Practices
What is the <head> tag?,"A section containing metadata about the document, not shown directly on the page",An attribute providing alternative text description for an image,The tag used to create an unordered (bulleted) list,The tag used to embed video content in an HTML page,"A) A section containing metadata about the document, not shown directly on the page","The <head> tag contains metadata about the document, such as the title and linked stylesheets, not directly visible on the page.",HTML,HTML Document Structure
Which statement correctly explains the <button> tag?,The tag used to create a clickable button,"Recommended conventions for writing clean, accessible, and maintainable HTML",The process of checking HTML code against official web standards,A markup keyword surrounded by angle brackets used to define elements,A) The tag used to create a clickable button,"The <button> tag creates a clickable button, which can trigger actions like form submission or JavaScript functions.",HTML,Buttons
"In HTML, what does the <button> tag define?",horizontal rule,"independent, self-contained content",ordered list,button,D) button,The <button> tag is used to define button in HTML.,HTML,HTML Best Practices
"In HTML, what does the <h1> tag define?",top-level heading,sound content,footer content,a caption for a form control,A) top-level heading,The <h1> tag is used to define top-level heading in HTML.,HTML,HTML Best Practices
What is the <li> tag?,The tag used to define a single item within a list,The tag used to embed sound content in an HTML page,A semantic tag used to define introductory content or navigation at the top of a section,"A tag used to provide metadata about an HTML document, like character encoding",A) The tag used to define a single item within a list,"The <li> tag defines an individual list item, used within <ul> or <ol> elements.",HTML,Lists
Which of the following best describes the <li> tag?,The tag used to embed video content in an HTML page,The tag used to define a single item within a list,"Recommended conventions for writing clean, accessible, and maintainable HTML",An attribute used with the <a> tag to specify the link's destination URL,B) The tag used to define a single item within a list,"The <li> tag defines an individual list item, used within <ul> or <ol> elements.",HTML,Lists
"What is the type=""text"" input?",A text file containing HTML markup that a browser renders as a web page,An input field that accepts a single line of plain text,An input control that lets users select only one option from a group,The tag used to embed an image into an HTML page,B) An input field that accepts a single line of plain text,"An <input> with type=""text"" creates a field that accepts a single line of plain text from the user.",HTML,Input Types
Choose the correct definition of HTML best practices.,The process of checking HTML code against official web standards,"Recommended conventions for writing clean, accessible, and maintainable HTML",A semantic tag used to define a thematic grouping of content,The tag used to create various types of interactive form controls,"B) Recommended conventions for writing clean, accessible, and maintainable HTML","HTML best practices include using semantic tags, proper indentation, and accessible attributes to write clean, maintainable code.",HTML,HTML Best Practices
Which option best explains the meaning of the <table> tag?,"A section containing metadata about the document, not shown directly on the page",The section containing all visible content of a web page,The tag used to embed an image into an HTML page,The tag used to create a table structure in HTML,D) The tag used to create a table structure in HTML,"The <table> tag is used to create a table structure, containing rows and cells for organizing data.",HTML,Tables
Which of the following best describes the <tr> tag?,The tag used to define a header cell within a table,The tag used to define a row within an HTML table,The tag used to create an ordered (numbered) list,The tag used to define a single item within a list,B) The tag used to define a row within an HTML table,The <tr> tag defines a single row within an HTML table.,HTML,Tables
What is the purpose of the <video> tag in HTML?,table data cell,form,video content,table row,C) video content,The <video> tag is used to define video content in HTML.,HTML,HTML Best Practices
What is the purpose of the <footer> tag in HTML?,footer content,table row,sound content,generic inline container,A) footer content,The <footer> tag is used to define footer content in HTML.,HTML,HTML Best Practices
"What is the type=""checkbox"" input?",The tag used to define a single item within a list,"A component of an HTML page, typically defined by an opening and closing tag",An attribute used with the <a> tag to specify the link's destination URL,An input control that lets users select one or more options,D) An input control that lets users select one or more options,"An <input> with type=""checkbox"" creates a control that lets users select one or more options from a set.",HTML,Input Types
HTML accessibility can be best defined as which of the following?,Designing HTML content so it can be used by people with disabilities,"HyperText Markup Language, the standard language for structuring web content","Recommended conventions for writing clean, accessible, and maintainable HTML",The process of checking HTML code against official web standards,A) Designing HTML content so it can be used by people with disabilities,"HTML accessibility involves designing web content, using proper semantic tags and attributes, so it can be used by people with disabilities.",HTML,Accessibility
"In HTML, what does the <nav> tag define?",generic block container,introductory/navigation content,navigation links,table row,C) navigation links,The <nav> tag is used to define navigation links in HTML.,HTML,HTML Best Practices
What is a meta tag?,The tag used to define a header cell within a table,"A tag used to provide metadata about an HTML document, like character encoding",Designing HTML content so it can be used by people with disabilities,The tag used to create an unordered (bulleted) list,"B) A tag used to provide metadata about an HTML document, like character encoding","A meta tag provides metadata about an HTML document, such as character encoding, author, or page description.",HTML,Meta Tags
Which of the following best describes the <li> tag?,navigation links,horizontal rule,table data cell,list item,D) list item,The <li> tag is used to define list item in HTML.,HTML,HTML Best Practices
Which of the following best describes the <nav> tag?,The section containing all visible content of a web page,The tag used to embed video content in an HTML page,A semantic tag used to define a block of navigation links,"The tag used for the most important, top-level heading on a page",C) A semantic tag used to define a block of navigation links,The <nav> tag is a semantic element used to define a section containing navigation links.,HTML,Semantic HTML
Which of the following best describes the <th> tag?,"independent, self-contained content",a caption for a form control,table header cell,form,C) table header cell,The <th> tag is used to define table header cell in HTML.,HTML,HTML Best Practices
Which option best explains the meaning of HTML?,A semantic tag used to define a thematic grouping of content,"HyperText Markup Language, the standard language for structuring web content",An input control that lets users select one or more options,"A semantic tag used to define independent, self-contained content","B) HyperText Markup Language, the standard language for structuring web content",HTML (HyperText Markup Language) is the standard markup language used to structure content on web pages.,HTML,HTML Basics
Which of the following best describes the <select> tag?,a dropdown list of options,form,button,hyperlink,A) a dropdown list of options,The <select> tag is used to define a dropdown list of options in HTML.,HTML,HTML Best Practices
Which option best explains the meaning of an HTML attribute?,Additional information added inside an opening tag to modify an element,The tag used to define a paragraph of text,The tag used to define a header cell within a table,The tag used to embed video content in an HTML page,A) Additional information added inside an opening tag to modify an element,"An HTML attribute provides additional information about an element, written inside the opening tag, like 'class' or 'id'.",HTML,Attributes
Which statement correctly explains a meta tag?,"HyperText Markup Language, the standard language for structuring web content",The process of checking HTML code against official web standards,A semantic tag used to define a thematic grouping of content,"A tag used to provide metadata about an HTML document, like character encoding","D) A tag used to provide metadata about an HTML document, like character encoding","A meta tag provides metadata about an HTML document, such as character encoding, author, or page description.",HTML,Meta Tags
"Which of the following best describes the type=""radio"" input?",A semantic tag used to define a thematic grouping of content,"HyperText Markup Language, the standard language for structuring web content",An input control that lets users select only one option from a group,The fifth and current major version of the HTML standard,C) An input control that lets users select only one option from a group,"An <input> with type=""radio"" creates a control that allows users to select only one option from a group of choices.",HTML,Input Types
What is the purpose of the <article> tag in HTML?,table header cell,introductory/navigation content,"independent, self-contained content",footer content,"C) independent, self-contained content","The <article> tag is used to define independent, self-contained content in HTML.",HTML,HTML Best Practices
What is the <header> tag?,"A semantic tag used to define independent, self-contained content",An attribute used with the <a> tag to specify the link's destination URL,A semantic tag used to define introductory content or navigation at the top of a section,The tag used to create an ordered (numbered) list,C) A semantic tag used to define introductory content or navigation at the top of a section,"The <header> tag is a semantic element used to define introductory content or navigation, typically at the top of a page or section.",HTML,Semantic HTML
What is HTML?,"HyperText Markup Language, the standard language for structuring web content",A semantic tag used to define a thematic grouping of content,A text file containing HTML markup that a browser renders as a web page,The tag used to define a row within an HTML table,"A) HyperText Markup Language, the standard language for structuring web content",HTML (HyperText Markup Language) is the standard markup language used to structure content on web pages.,HTML,HTML Basics
Which option best explains the meaning of the <ol> tag?,Additional information added inside an opening tag to modify an element,The tag used to create an ordered (numbered) list,The tag used to embed sound content in an HTML page,"The tag used for the least important, lowest-level heading",B) The tag used to create an ordered (numbered) list,"The <ol> tag creates an ordered list, typically displayed with numbers, containing <li> list items.",HTML,Lists
What is the purpose of the <em> tag in HTML?,emphasized (italic) text,footer content,list item,embedded external document,A) emphasized (italic) text,The <em> tag is used to define emphasized (italic) text in HTML.,HTML,HTML Best Practices
Which of the following best describes the <section> tag?,top-level heading,strongly emphasized (bold) text,thematic grouping of content,image,C) thematic grouping of content,The <section> tag is used to define thematic grouping of content in HTML.,HTML,HTML Best Practices
What is the purpose of the <strong> tag in HTML?,emphasized (italic) text,strongly emphasized (bold) text,embedded external document,horizontal rule,B) strongly emphasized (bold) text,The <strong> tag is used to define strongly emphasized (bold) text in HTML.,HTML,HTML Best Practices
the <audio> tag can be best defined as which of the following?,An input control that lets users select only one option from a group,The tag used to embed sound content in an HTML page,The tag used to create various types of interactive form controls,A declaration that tells the browser the document uses HTML5,B) The tag used to embed sound content in an HTML page,"The <audio> tag is used to embed sound content, like music or speech, directly into an HTML page.",HTML,Audio
"In HTML, what does the <audio> tag define?",table header cell,footer content,embedded external document,sound content,D) sound content,The <audio> tag is used to define sound content in HTML.,HTML,HTML Best Practices
Which of the following best describes the <ul> tag?,table header cell,unordered list,"independent, self-contained content",video content,B) unordered list,The <ul> tag is used to define unordered list in HTML.,HTML,HTML Best Practices
Which statement correctly explains an HTML tag?,A semantic tag used to define a thematic grouping of content,The fifth and current major version of the HTML standard,A markup keyword surrounded by angle brackets used to define elements,The tag used to define a header cell within a table,C) A markup keyword surrounded by angle brackets used to define elements,"An HTML tag, like <p> or <div>, is a keyword surrounded by angle brackets used to define an element's structure.",HTML,Tags
Which statement correctly explains the <th> tag?,The tag used to create an HTML form for collecting user input,A semantic tag used to define introductory content or navigation at the top of a section,The tag used to define a header cell within a table,Designing HTML content so it can be used by people with disabilities,C) The tag used to define a header cell within a table,"The <th> tag defines a header cell within an HTML table, typically displayed as bold and centered by default.",HTML,Tables
Which of the following best describes the <header> tag?,emphasized (italic) text,table data cell,line break,introductory/navigation content,D) introductory/navigation content,The <header> tag is used to define introductory/navigation content in HTML.,HTML,HTML Best Practices
Which of the following best describes the <article> tag?,a caption for a form control,"independent, self-contained content",line break,strongly emphasized (bold) text,"B) independent, self-contained content","The <article> tag is used to define independent, self-contained content in HTML.",HTML,HTML Best Practices
Choose the correct definition of the <p> tag.,"The tag used for the least important, lowest-level heading","A semantic tag used to define independent, self-contained content",The tag used to define a paragraph of text,The tag used to embed video content in an HTML page,C) The tag used to define a paragraph of text,The <p> tag is used to define a paragraph of text content on a web page.,HTML,Paragraphs
Choose the correct definition of an HTML attribute.,A meta tag used to control layout on mobile browsers,The tag used to create an HTML form for collecting user input,An attribute providing alternative text description for an image,Additional information added inside an opening tag to modify an element,D) Additional information added inside an opening tag to modify an element,"An HTML attribute provides additional information about an element, written inside the opening tag, like 'class' or 'id'.",HTML,Attributes
