Question,Option A,Option B,Option C,Option D,Correct Answer,Solution/Explanation,Category,Subcategory
"Find the next number in the series: 42, 52, 62, 72, 82, ?",87,97,92,98,C) 92,Each term increases by 10. Next term = 82 + 10 = 92.,Logical Reasoning,Number Series
Puppy is to Dog as Kitten is to ?,Glove,Hive,Cat,Music,C) Cat,"Just as Puppy relates to Dog, Kitten relates to Cat by the same kind of relationship.",Logical Reasoning,Analogies
"In a class of 9 students, Meena ranks 4th from the top. What is Meena's rank from the bottom?",6,3,7,9,A) 6,"If Meena ranks 4 from the top in a class of 9, their rank from the bottom = 9 - 4 + 1 = 6.",Logical Reasoning,Ranking
"A person walks 16 km north, then 11 km further north. How far is he from the starting point?",5 km,27 km,11 km,16 km,B) 27 km,Walking in the same direction adds the distances: 16 + 11 = 27 km.,Logical Reasoning,Direction Sense
"Which of the following does NOT belong with the others: Rose, Lily, Tulip, Oak?",Lily,Oak,Tulip,Rose,B) Oak,"Rose, Lily, Tulip, Sunflower are all flowers, while Oak is not, making it the odd one out.",Logical Reasoning,Classification
"Which of the following does NOT belong with the others: Violin, Chair, Piano, Flute?",Flute,Violin,Piano,Chair,D) Chair,"Guitar, Piano, Violin, Flute are all musical instruments, while Chair is not, making it the odd one out.",Logical Reasoning,Classification
"A person walks 10 km north, then 3 km further north. How far is he from the starting point?",7 km,3 km,13 km,10 km,C) 13 km,Walking in the same direction adds the distances: 10 + 3 = 13 km.,Logical Reasoning,Direction Sense
"7 people C, D, B, E, G, A, F sit in a row. B sits immediately to the right of D. Who sits immediately to the left of B?",G,F,C,D,D) D,"Since B sits immediately to the right of D, D sits immediately to the left of B.",Logical Reasoning,Seating Arrangement
"6 people E, G, A, B, F, D sit in a row. G sits immediately to the right of E. Who sits immediately to the left of G?",F,E,D,A,B) E,"Since G sits immediately to the right of E, E sits immediately to the left of G.",Logical Reasoning,Seating Arrangement
"A person walks 19 km north, then 9 km further north. How far is he from the starting point?",28 km,10 km,19 km,9 km,A) 28 km,Walking in the same direction adds the distances: 19 + 9 = 28 km.,Logical Reasoning,Direction Sense
"Find the next number in the series: 47, 50, 53, 56, 59, ?",62,60,59,64,A) 62,Each term increases by 3. Next term = 59 + 3 = 62.,Logical Reasoning,Number Series
"In a class of 9 students, Sneha ranks 3rd from the top. What is Sneha's rank from the bottom?",8,7,5,9,B) 7,"If Sneha ranks 3 from the top in a class of 9, their rank from the bottom = 9 - 3 + 1 = 7.",Logical Reasoning,Ranking
"If BIRD is coded as CJSE (each letter shifted forward by 1), how is CLOUD coded?",ENQWF,CLOUD,DMPVE,DUOLC,C) DMPVE,Each letter in the code is shifted forward by 1 positions in the alphabet. Applying this to CLOUD gives DMPVE.,Logical Reasoning,Coding-Decoding
"Find the next number in the series: 42, 48, 54, 60, 66, ?",73,72,71,75,B) 72,Each term increases by 6. Next term = 66 + 6 = 72.,Logical Reasoning,Number Series
"Find the next number in the series: 31, 43, 55, 67, 79, ?",98,91,103,82,B) 91,Each term increases by 12. Next term = 79 + 12 = 91.,Logical Reasoning,Number Series
"5 people B, E, A, D, C sit in a row. E sits immediately to the right of B. Who sits immediately to the left of E?",C,E,D,B,D) B,"Since E sits immediately to the right of B, B sits immediately to the left of E.",Logical Reasoning,Seating Arrangement
"7 people D, A, B, E, F, C, G sit in a row. C sits immediately to the right of F. Who sits immediately to the left of C?",E,B,F,G,C) F,"Since C sits immediately to the right of F, F sits immediately to the left of C.",Logical Reasoning,Seating Arrangement
"4 people C, G, B, D sit in a row. B sits immediately to the right of G. Who sits immediately to the left of B?",G,C,B,D,A) G,"Since B sits immediately to the right of G, G sits immediately to the left of B.",Logical Reasoning,Seating Arrangement
"A person walks 3 km north, then 3 km east. Approximately how far is he from the starting point (straight-line distance)?",6 km,3 km,3 km,4.2 km,D) 4.2 km,Using the Pythagorean theorem: distance = √(3² + 3²) ≈ 4.2 km.,Logical Reasoning,Direction Sense
"Which number does NOT belong with the others: 9, 3, 13, 17?",13,9,3,17,B) 9,"The other numbers share the property of being prime, while 9 does not.",Logical Reasoning,Odd One Out
"In a class of 10 students, Divya ranks 1st from the top. What is Divya's rank from the bottom?",9,12,13,10,D) 10,"If Divya ranks 1 from the top in a class of 10, their rank from the bottom = 10 - 1 + 1 = 10.",Logical Reasoning,Ranking
"Find the next number in the series: 17, 23, 29, 35, 41, ?",43,47,48,53,B) 47,Each term increases by 6. Next term = 41 + 6 = 47.,Logical Reasoning,Number Series
"Which number does NOT belong with the others: 79, 14, 69, 51?",14,69,51,79,A) 14,"The other numbers share the property of being odd, while 14 does not.",Logical Reasoning,Odd One Out
"In a class of 10 students, Rohit ranks 10th from the top. What is Rohit's rank from the bottom?",2,4,3,1,D) 1,"If Rohit ranks 10 from the top in a class of 10, their rank from the bottom = 10 - 10 + 1 = 1.",Logical Reasoning,Ranking
"7 people F, D, G, B, C, E, A sit in a row. G sits immediately to the right of D. Who sits immediately to the left of G?",E,F,G,D,D) D,"Since G sits immediately to the right of D, D sits immediately to the left of G.",Logical Reasoning,Seating Arrangement
"Find the next number in the series: 27, 34, 41, 48, 55, ?",60,62,67,59,B) 62,Each term increases by 7. Next term = 55 + 7 = 62.,Logical Reasoning,Number Series
"Find the next number in the series: 31, 37, 43, 49, 55, ?",61,59,64,58,A) 61,Each term increases by 6. Next term = 55 + 6 = 61.,Logical Reasoning,Number Series
"If today is Saturday, what day will it be after 31 days?",Sunday,Tuesday,Wednesday,Saturday,B) Tuesday,"31 days from Saturday: 31 mod 7 = 3, so counting forward gives Tuesday.",Logical Reasoning,Calendar Problems
"If today is Sunday, what day will it be after 31 days?",Monday,Tuesday,Wednesday,Saturday,C) Wednesday,"31 days from Sunday: 31 mod 7 = 3, so counting forward gives Wednesday.",Logical Reasoning,Calendar Problems
"Which of the following does NOT belong with the others: Eagle, Lion, Leopard, Tiger?",Eagle,Lion,Tiger,Leopard,A) Eagle,"Lion, Tiger, Leopard, Cheetah are all big cats, while Eagle is not, making it the odd one out.",Logical Reasoning,Classification
"Find the next number in the series: 27, 37, 47, 57, 67, ?",77,86,72,81,A) 77,Each term increases by 10. Next term = 67 + 10 = 77.,Logical Reasoning,Number Series
"If GOLD is coded as IQNF (each letter shifted forward by 2), how is DESK coded?",EFTL,FGUM,GHVN,KSED,B) FGUM,Each letter in the code is shifted forward by 2 positions in the alphabet. Applying this to DESK gives FGUM.,Logical Reasoning,Coding-Decoding
"Which number does NOT belong with the others: 169, 49, 48, 16?",48,49,169,16,A) 48,"The other numbers share the property of being square, while 48 does not.",Logical Reasoning,Odd One Out
"If BIRD is coded as GNWI (each letter shifted forward by 5), how is CHAIR coded?",GLEMV,HMFNW,RIAHC,INGOX,B) HMFNW,Each letter in the code is shifted forward by 5 positions in the alphabet. Applying this to CHAIR gives HMFNW.,Logical Reasoning,Coding-Decoding
"A person walks 15 km north, then 15 km further north. How far is he from the starting point?",15 km,15 km,0 km,30 km,D) 30 km,Walking in the same direction adds the distances: 15 + 15 = 30 km.,Logical Reasoning,Direction Sense
"4 people G, B, C, A sit in a row. C sits immediately to the right of B. Who sits immediately to the left of C?",B,A,G,C,A) B,"Since C sits immediately to the right of B, B sits immediately to the left of C.",Logical Reasoning,Seating Arrangement
"Which number does NOT belong with the others: 74, 94, 98, 43?",74,98,43,94,C) 43,"The other numbers share the property of being even, while 43 does not.",Logical Reasoning,Odd One Out
"5 people G, E, F, D, A sit in a row. A sits immediately to the right of D. Who sits immediately to the left of A?",A,F,E,D,D) D,"Since A sits immediately to the right of D, D sits immediately to the left of A.",Logical Reasoning,Seating Arrangement
"In a class of 8 students, Rohit ranks 5th from the top. What is Rohit's rank from the bottom?",4,7,6,3,A) 4,"If Rohit ranks 5 from the top in a class of 8, their rank from the bottom = 8 - 5 + 1 = 4.",Logical Reasoning,Ranking
"Which number does NOT belong with the others: 26, 62, 29, 72?",26,62,72,29,D) 29,"The other numbers share the property of being even, while 29 does not.",Logical Reasoning,Odd One Out
"In a class of 9 students, Vikram ranks 2nd from the top. What is Vikram's rank from the bottom?",6,5,11,8,D) 8,"If Vikram ranks 2 from the top in a class of 9, their rank from the bottom = 9 - 2 + 1 = 8.",Logical Reasoning,Ranking
"In a class of 11 students, Neha ranks 9th from the top. What is Neha's rank from the bottom?",5,3,2,6,B) 3,"If Neha ranks 9 from the top in a class of 11, their rank from the bottom = 11 - 9 + 1 = 3.",Logical Reasoning,Ranking
"A person walks 14 km north, then 5 km east. Approximately how far is he from the starting point (straight-line distance)?",19 km,5 km,14 km,14.9 km,D) 14.9 km,Using the Pythagorean theorem: distance = √(14² + 5²) ≈ 14.9 km.,Logical Reasoning,Direction Sense
"A person walks 7 km north, then 2 km further north. How far is he from the starting point?",7 km,2 km,9 km,5 km,C) 9 km,Walking in the same direction adds the distances: 7 + 2 = 9 km.,Logical Reasoning,Direction Sense
"Which of the following does NOT belong with the others: Violin, Chair, Guitar, Piano?",Violin,Guitar,Piano,Chair,D) Chair,"Guitar, Piano, Violin, Flute are all musical instruments, while Chair is not, making it the odd one out.",Logical Reasoning,Classification
"Find the next number in the series: 32, 41, 50, 59, 68, ?",76,78,71,77,D) 77,Each term increases by 9. Next term = 68 + 9 = 77.,Logical Reasoning,Number Series
"6 people E, C, D, F, B, G sit in a row. B sits immediately to the right of F. Who sits immediately to the left of B?",E,F,G,C,B) F,"Since B sits immediately to the right of F, F sits immediately to the left of B.",Logical Reasoning,Seating Arrangement
"In a class of 9 students, Neha ranks 3rd from the top. What is Neha's rank from the bottom?",10,9,5,7,D) 7,"If Neha ranks 3 from the top in a class of 9, their rank from the bottom = 9 - 3 + 1 = 7.",Logical Reasoning,Ranking
"Which of the following does NOT belong with the others: Violin, Chair, Piano, Guitar?",Violin,Guitar,Chair,Piano,C) Chair,"Guitar, Piano, Violin, Flute are all musical instruments, while Chair is not, making it the odd one out.",Logical Reasoning,Classification
"If today is Friday, what day will it be after 48 days?",Thursday,Tuesday,Saturday,Sunday,A) Thursday,"48 days from Friday: 48 mod 7 = 6, so counting forward gives Thursday.",Logical Reasoning,Calendar Problems
"A person walks 14 km north, then 20 km further north. How far is he from the starting point?",20 km,6 km,34 km,14 km,C) 34 km,Walking in the same direction adds the distances: 14 + 20 = 34 km.,Logical Reasoning,Direction Sense
"In a class of 7 students, Rahul ranks 2nd from the top. What is Rahul's rank from the bottom?",6,8,3,9,A) 6,"If Rahul ranks 2 from the top in a class of 7, their rank from the bottom = 7 - 2 + 1 = 6.",Logical Reasoning,Ranking
"Which number does NOT belong with the others: 29, 2, 17, 12?",12,2,17,29,A) 12,"The other numbers share the property of being prime, while 12 does not.",Logical Reasoning,Odd One Out
"Find the next number in the series: 16, 31, 46, 61, 76, ?",91,84,76,85,A) 91,Each term increases by 15. Next term = 76 + 15 = 91.,Logical Reasoning,Number Series
"A person walks 6 km north, then 10 km east. Approximately how far is he from the starting point (straight-line distance)?",6 km,11.7 km,10 km,16 km,B) 11.7 km,Using the Pythagorean theorem: distance = √(6² + 10²) ≈ 11.7 km.,Logical Reasoning,Direction Sense
"In a class of 12 students, Suresh ranks 3rd from the top. What is Suresh's rank from the bottom?",12,10,11,13,B) 10,"If Suresh ranks 3 from the top in a class of 12, their rank from the bottom = 12 - 3 + 1 = 10.",Logical Reasoning,Ranking
"Which of the following does NOT belong with the others: Square, Sphere, Triangle, Rectangle?",Rectangle,Square,Sphere,Triangle,C) Sphere,"Circle, Square, Triangle, Rectangle are all 2D shapes, while Sphere is not, making it the odd one out.",Logical Reasoning,Classification
"A person walks 2 km north, then 6 km further north. How far is he from the starting point?",2 km,8 km,6 km,4 km,B) 8 km,Walking in the same direction adds the distances: 2 + 6 = 8 km.,Logical Reasoning,Direction Sense
"In a class of 7 students, Priya ranks 7th from the top. What is Priya's rank from the bottom?",2,4,3,1,D) 1,"If Priya ranks 7 from the top in a class of 7, their rank from the bottom = 7 - 7 + 1 = 1.",Logical Reasoning,Ranking
"Which of the following does NOT belong with the others: Carrot, Apple, Banana, Grapes?",Grapes,Banana,Carrot,Apple,C) Carrot,"Apple, Mango, Banana, Grapes are all fruits, while Carrot is not, making it the odd one out.",Logical Reasoning,Classification
"Which of the following does NOT belong with the others: Circle, Rectangle, Sphere, Triangle?",Rectangle,Circle,Triangle,Sphere,D) Sphere,"Circle, Square, Triangle, Rectangle are all 2D shapes, while Sphere is not, making it the odd one out.",Logical Reasoning,Classification
"Which number does NOT belong with the others: 46, 62, 51, 40?",62,51,46,40,B) 51,"The other numbers share the property of being even, while 51 does not.",Logical Reasoning,Odd One Out
"If today is Saturday, what day will it be after 43 days?",Wednesday,Tuesday,Sunday,Saturday,C) Sunday,"43 days from Saturday: 43 mod 7 = 1, so counting forward gives Sunday.",Logical Reasoning,Calendar Problems
"Find the next number in the series: 3, 6, 9, 12, 15, ?",21,18,19,20,B) 18,Each term increases by 3. Next term = 15 + 3 = 18.,Logical Reasoning,Number Series
"Which number does NOT belong with the others: 5, 7, 12, 23?",5,23,12,7,C) 12,"The other numbers share the property of being prime, while 12 does not.",Logical Reasoning,Odd One Out
"Which number does NOT belong with the others: 21, 54, 72, 88?",54,88,21,72,C) 21,"The other numbers share the property of being even, while 21 does not.",Logical Reasoning,Odd One Out
"Which number does NOT belong with the others: 196, 4, 105, 100?",4,196,100,105,D) 105,"The other numbers share the property of being square, while 105 does not.",Logical Reasoning,Odd One Out
"Find the next number in the series: 31, 45, 59, 73, 87, ?",106,99,101,103,C) 101,Each term increases by 14. Next term = 87 + 14 = 101.,Logical Reasoning,Number Series
"In a class of 12 students, Rahul ranks 4th from the top. What is Rahul's rank from the bottom?",11,10,9,7,C) 9,"If Rahul ranks 4 from the top in a class of 12, their rank from the bottom = 12 - 4 + 1 = 9.",Logical Reasoning,Ranking
"6 people C, D, G, E, B, F sit in a row. F sits immediately to the right of B. Who sits immediately to the left of F?",D,G,B,C,C) B,"Since F sits immediately to the right of B, B sits immediately to the left of F.",Logical Reasoning,Seating Arrangement
"If today is Wednesday, what day will it be after 33 days?",Tuesday,Friday,Monday,Wednesday,C) Monday,"33 days from Wednesday: 33 mod 7 = 5, so counting forward gives Monday.",Logical Reasoning,Calendar Problems
"Which number does NOT belong with the others: 4, 64, 134, 25?",134,64,4,25,A) 134,"The other numbers share the property of being square, while 134 does not.",Logical Reasoning,Odd One Out
"A person walks 3 km north, then 5 km east. Approximately how far is he from the starting point (straight-line distance)?",3 km,5 km,8 km,5.8 km,D) 5.8 km,Using the Pythagorean theorem: distance = √(3² + 5²) ≈ 5.8 km.,Logical Reasoning,Direction Sense
"Which of the following does NOT belong with the others: Oak, Rose, Lily, Sunflower?",Rose,Oak,Lily,Sunflower,B) Oak,"Rose, Lily, Tulip, Sunflower are all flowers, while Oak is not, making it the odd one out.",Logical Reasoning,Classification
"A person walks 9 km north, then 16 km further north. How far is he from the starting point?",25 km,9 km,16 km,7 km,A) 25 km,Walking in the same direction adds the distances: 9 + 16 = 25 km.,Logical Reasoning,Direction Sense
"Which number does NOT belong with the others: 70, 46, 8, 51?",8,51,46,70,B) 51,"The other numbers share the property of being even, while 51 does not.",Logical Reasoning,Odd One Out
"Which number does NOT belong with the others: 16, 59, 94, 42?",16,42,59,94,C) 59,"The other numbers share the property of being even, while 59 does not.",Logical Reasoning,Odd One Out
"In a class of 11 students, Rohit ranks 1st from the top. What is Rohit's rank from the bottom?",12,14,10,11,D) 11,"If Rohit ranks 1 from the top in a class of 11, their rank from the bottom = 11 - 1 + 1 = 11.",Logical Reasoning,Ranking
"6 people E, G, D, F, A, B sit in a row. D sits immediately to the right of G. Who sits immediately to the left of D?",B,D,F,G,D) G,"Since D sits immediately to the right of G, G sits immediately to the left of D.",Logical Reasoning,Seating Arrangement
"Find the next letter in the series: G, J, M, P, S, ?",U,Z,V,X,C) V,Each letter advances by 3 positions in the alphabet. Next letter after S = V.,Logical Reasoning,Alphabet Series
"Which of the following does NOT belong with the others: Banana, Mango, Carrot, Apple?",Apple,Mango,Carrot,Banana,C) Carrot,"Apple, Mango, Banana, Grapes are all fruits, while Carrot is not, making it the odd one out.",Logical Reasoning,Classification
"Which of the following does NOT belong with the others: Lily, Rose, Oak, Tulip?",Rose,Tulip,Oak,Lily,C) Oak,"Rose, Lily, Tulip, Sunflower are all flowers, while Oak is not, making it the odd one out.",Logical Reasoning,Classification
"Which number does NOT belong with the others: 88, 40, 65, 38?",38,65,88,40,B) 65,"The other numbers share the property of being even, while 65 does not.",Logical Reasoning,Odd One Out
"If FISH is coded as JMWL (each letter shifted forward by 4), how is STONE coded?",XYTSJ,VWRQH,ENOTS,WXSRI,D) WXSRI,Each letter in the code is shifted forward by 4 positions in the alphabet. Applying this to STONE gives WXSRI.,Logical Reasoning,Coding-Decoding
"If today is Saturday, what day will it be after 53 days?",Monday,Thursday,Tuesday,Wednesday,D) Wednesday,"53 days from Saturday: 53 mod 7 = 4, so counting forward gives Wednesday.",Logical Reasoning,Calendar Problems
"6 people G, A, E, B, D, C sit in a row. A sits immediately to the right of G. Who sits immediately to the left of A?",D,A,B,G,D) G,"Since A sits immediately to the right of G, G sits immediately to the left of A.",Logical Reasoning,Seating Arrangement
"Which number does NOT belong with the others: 5, 19, 8, 23?",8,5,19,23,A) 8,"The other numbers share the property of being prime, while 8 does not.",Logical Reasoning,Odd One Out
"Which number does NOT belong with the others: 72, 86, 50, 75?",86,75,72,50,B) 75,"The other numbers share the property of being even, while 75 does not.",Logical Reasoning,Odd One Out
"Find the next letter in the series: M, N, O, P, Q, ?",R,Q,V,S,A) R,Each letter advances by 1 positions in the alphabet. Next letter after Q = R.,Logical Reasoning,Alphabet Series
"Find the next number in the series: 31, 34, 37, 40, 43, ?",44,47,43,46,D) 46,Each term increases by 3. Next term = 43 + 3 = 46.,Logical Reasoning,Number Series
"6 people D, C, A, G, F, B sit in a row. B sits immediately to the right of F. Who sits immediately to the left of B?",A,F,B,G,B) F,"Since B sits immediately to the right of F, F sits immediately to the left of B.",Logical Reasoning,Seating Arrangement
"5 people C, A, G, F, D sit in a row. G sits immediately to the right of A. Who sits immediately to the left of G?",F,C,D,A,D) A,"Since G sits immediately to the right of A, A sits immediately to the left of G.",Logical Reasoning,Seating Arrangement
"A person walks 3 km north, then 8 km east. Approximately how far is he from the starting point (straight-line distance)?",3 km,11 km,8.5 km,8 km,C) 8.5 km,Using the Pythagorean theorem: distance = √(3² + 8²) ≈ 8.5 km.,Logical Reasoning,Direction Sense
"In a class of 12 students, Vikram ranks 2nd from the top. What is Vikram's rank from the bottom?",11,8,10,14,A) 11,"If Vikram ranks 2 from the top in a class of 12, their rank from the bottom = 12 - 2 + 1 = 11.",Logical Reasoning,Ranking
"Which number does NOT belong with the others: 2, 5, 11, 10?",2,11,10,5,C) 10,"The other numbers share the property of being prime, while 10 does not.",Logical Reasoning,Odd One Out
"If today is Wednesday, what day will it be after 55 days?",Monday,Tuesday,Thursday,Friday,B) Tuesday,"55 days from Wednesday: 55 mod 7 = 6, so counting forward gives Tuesday.",Logical Reasoning,Calendar Problems
"4 people G, F, A, E sit in a row. E sits immediately to the right of A. Who sits immediately to the left of E?",G,E,A,F,C) A,"Since E sits immediately to the right of A, A sits immediately to the left of E.",Logical Reasoning,Seating Arrangement
"Which of the following does NOT belong with the others: Guitar, Violin, Flute, Chair?",Guitar,Flute,Violin,Chair,D) Chair,"Guitar, Piano, Violin, Flute are all musical instruments, while Chair is not, making it the odd one out.",Logical Reasoning,Classification
"4 people F, A, E, B sit in a row. A sits immediately to the right of F. Who sits immediately to the left of A?",F,E,A,B,A) F,"Since A sits immediately to the right of F, F sits immediately to the left of A.",Logical Reasoning,Seating Arrangement
"7 people C, A, D, E, G, F, B sit in a row. A sits immediately to the right of C. Who sits immediately to the left of A?",C,B,D,E,A) C,"Since A sits immediately to the right of C, C sits immediately to the left of A.",Logical Reasoning,Seating Arrangement
"In a class of 10 students, Anita ranks 4th from the top. What is Anita's rank from the bottom?",7,6,8,5,A) 7,"If Anita ranks 4 from the top in a class of 10, their rank from the bottom = 10 - 4 + 1 = 7.",Logical Reasoning,Ranking
"Which of the following does NOT belong with the others: Delhi, Mumbai, Kolkata, France?",Kolkata,Delhi,Mumbai,France,D) France,"Delhi, Mumbai, Chennai, Kolkata are all Indian cities, while France is not, making it the odd one out.",Logical Reasoning,Classification
"A person walks 6 km north, then 5 km further north. How far is he from the starting point?",6 km,11 km,5 km,1 km,B) 11 km,Walking in the same direction adds the distances: 6 + 5 = 11 km.,Logical Reasoning,Direction Sense
"Find the next number in the series: 22, 26, 30, 34, 38, ?",43,44,42,46,C) 42,Each term increases by 4. Next term = 38 + 4 = 42.,Logical Reasoning,Number Series
"If LAMP is coded as NCOR (each letter shifted forward by 2), how is BALL coded?",CBMM,EDOO,DCNN,LLAB,C) DCNN,Each letter in the code is shifted forward by 2 positions in the alphabet. Applying this to BALL gives DCNN.,Logical Reasoning,Coding-Decoding
"If today is Sunday, what day will it be after 46 days?",Friday,Monday,Thursday,Wednesday,C) Thursday,"46 days from Sunday: 46 mod 7 = 4, so counting forward gives Thursday.",Logical Reasoning,Calendar Problems
"Find the next number in the series: 44, 52, 60, 68, 76, ?",86,92,84,90,C) 84,Each term increases by 8. Next term = 76 + 8 = 84.,Logical Reasoning,Number Series
"5 people D, A, E, G, B sit in a row. E sits immediately to the right of A. Who sits immediately to the left of E?",B,G,A,E,C) A,"Since E sits immediately to the right of A, A sits immediately to the left of E.",Logical Reasoning,Seating Arrangement
"If RAIN is coded as UDLQ (each letter shifted forward by 3), how is WATER coded?",AEXIV,YCVGT,RETAW,ZDWHU,D) ZDWHU,Each letter in the code is shifted forward by 3 positions in the alphabet. Applying this to WATER gives ZDWHU.,Logical Reasoning,Coding-Decoding
"A person walks 19 km north, then 8 km east. Approximately how far is he from the starting point (straight-line distance)?",19 km,27 km,20.6 km,8 km,C) 20.6 km,Using the Pythagorean theorem: distance = √(19² + 8²) ≈ 20.6 km.,Logical Reasoning,Direction Sense
"5 people B, D, A, E, C sit in a row. E sits immediately to the right of A. Who sits immediately to the left of E?",D,A,B,C,B) A,"Since E sits immediately to the right of A, A sits immediately to the left of E.",Logical Reasoning,Seating Arrangement
"Which of the following does NOT belong with the others: Square, Rectangle, Sphere, Circle?",Square,Rectangle,Sphere,Circle,C) Sphere,"Circle, Square, Triangle, Rectangle are all 2D shapes, while Sphere is not, making it the odd one out.",Logical Reasoning,Classification
"Which number does NOT belong with the others: 9, 36, 64, 12?",12,36,64,9,A) 12,"The other numbers share the property of being square, while 12 does not.",Logical Reasoning,Odd One Out
"If BIRD is coded as ELUG (each letter shifted forward by 3), how is NIGHT coded?",RMKLX,PKIJV,QLJKW,THGIN,C) QLJKW,Each letter in the code is shifted forward by 3 positions in the alphabet. Applying this to NIGHT gives QLJKW.,Logical Reasoning,Coding-Decoding
"Which number does NOT belong with the others: 17, 15, 11, 3?",11,17,3,15,D) 15,"The other numbers share the property of being prime, while 15 does not.",Logical Reasoning,Odd One Out
"5 people F, D, B, G, A sit in a row. A sits immediately to the right of G. Who sits immediately to the left of A?",G,B,F,D,A) G,"Since A sits immediately to the right of G, G sits immediately to the left of A.",Logical Reasoning,Seating Arrangement
"If TREE is coded as YWJJ (each letter shifted forward by 5), how is BREAD coded?",GWJFI,HXKGJ,DAERB,FVIEH,A) GWJFI,Each letter in the code is shifted forward by 5 positions in the alphabet. Applying this to BREAD gives GWJFI.,Logical Reasoning,Coding-Decoding
"Which of the following does NOT belong with the others: Lily, Rose, Sunflower, Oak?",Oak,Sunflower,Lily,Rose,A) Oak,"Rose, Lily, Tulip, Sunflower are all flowers, while Oak is not, making it the odd one out.",Logical Reasoning,Classification
"Which number does NOT belong with the others: 4, 2, 17, 3?",4,2,17,3,A) 4,"The other numbers share the property of being prime, while 4 does not.",Logical Reasoning,Odd One Out
"In a class of 12 students, Sneha ranks 12th from the top. What is Sneha's rank from the bottom?",2,1,3,4,B) 1,"If Sneha ranks 12 from the top in a class of 12, their rank from the bottom = 12 - 12 + 1 = 1.",Logical Reasoning,Ranking
"6 people A, F, B, E, C, G sit in a row. G sits immediately to the right of C. Who sits immediately to the left of G?",F,E,C,B,C) C,"Since G sits immediately to the right of C, C sits immediately to the left of G.",Logical Reasoning,Seating Arrangement
"Which number does NOT belong with the others: 5, 19, 31, 10?",5,10,31,19,B) 10,"The other numbers share the property of being prime, while 10 does not.",Logical Reasoning,Odd One Out
"4 people G, E, F, C sit in a row. F sits immediately to the right of E. Who sits immediately to the left of F?",C,E,F,G,B) E,"Since F sits immediately to the right of E, E sits immediately to the left of F.",Logical Reasoning,Seating Arrangement
