Question,Option A,Option B,Option C,Option D,Correct Answer,Solution/Explanation,Category,Subcategory
What is the output of: System.out.println(75 > 17);,true,error,null,false,A) true,75 > 17 evaluates to true.,Java,Conditions
What is the output of: System.out.println(39 <= 49);,false,true,error,null,B) true,39 <= 49 evaluates to true.,Java,Conditions
What is the output of: System.out.println(98 == 28);,false,error,null,true,A) false,98 == 28 evaluates to false.,Java,Conditions
What is the output of: System.out.println(7 != 41);,null,error,true,false,C) true,7 != 41 evaluates to true.,Java,Conditions
What is the output of: System.out.println(54 == 66);,false,error,true,null,A) false,54 == 66 evaluates to false.,Java,Conditions
What is the output of: System.out.println(74 != 77);,null,true,error,false,B) true,74 != 77 evaluates to true.,Java,Conditions
What is the output of: System.out.println(18 >= 51);,true,false,error,null,B) false,18 >= 51 evaluates to false.,Java,Conditions
What is the output of: System.out.println(57 > 44);,false,error,null,true,D) true,57 > 44 evaluates to true.,Java,Conditions
What is the output of: System.out.println(50 != 80);,error,true,false,null,B) true,50 != 80 evaluates to true.,Java,Conditions
What is the output of: System.out.println(2 + 31);,32,36,33,41,C) 33,"In Java, 2 + 31 evaluates to 33.",Java,Data Types
What is the output of: System.out.println(97 >= 70);,true,false,null,error,A) true,97 >= 70 evaluates to true.,Java,Conditions
"What is the output of this code?
int[] arr = new int[7];
System.out.println(arr.length);",3,9,6,7,D) 7,"The array is declared with size 7, so arr.length returns 7.",Java,Data Types
What is the output of: System.out.println(14 < 64);,false,error,null,true,D) true,14 < 64 evaluates to true.,Java,Conditions
What is the output of: System.out.println(18 * 24);,436,445,432,352,C) 432,"In Java, 18 * 24 evaluates to 432.",Java,Data Types
What is the output of: System.out.println(12 + 37);,49,47,57,48,A) 49,"In Java, 12 + 37 evaluates to 49.",Java,Data Types
What is the output of: System.out.println(17 > 43);,true,error,null,false,D) false,17 > 43 evaluates to false.,Java,Conditions
Which of the following best describes a method (in Java)?,A loop that repeats code as long as a condition remains true,A data type used to store whole numbers,A block of code in a class that performs a specific task,A structure used to catch and handle exceptions,C) A block of code in a class that performs a specific task,"A method in Java is a block of code within a class that performs a specific task, similar to a function.",Java,Methods
What is the output of: System.out.println(20 == 87);,error,false,true,null,B) false,20 == 87 evaluates to false.,Java,Conditions
What is the output of: System.out.println(83 != 6);,error,null,false,true,D) true,83 != 6 evaluates to true.,Java,Conditions
What is the output of: System.out.println(79 <= 69);,false,null,error,true,A) false,79 <= 69 evaluates to false.,Java,Conditions
What is the output of: System.out.println(20 >= 57);,error,true,null,false,D) false,20 >= 57 evaluates to false.,Java,Conditions
What is the output of: System.out.println(78 <= 30);,error,null,false,true,C) false,78 <= 30 evaluates to false.,Java,Conditions
What is the output of: System.out.println(20 == 9);,null,true,error,false,D) false,20 == 9 evaluates to false.,Java,Conditions
What is the output of: System.out.println(79 != 26);,true,null,error,false,A) true,79 != 26 evaluates to true.,Java,Conditions
What is the output of: System.out.println(15 > 98);,null,false,error,true,B) false,15 > 98 evaluates to false.,Java,Conditions
What is the output of: System.out.println(8 >= 52);,false,error,true,null,A) false,8 >= 52 evaluates to false.,Java,Conditions
What is the output of: System.out.println(48 != 92);,error,null,true,false,C) true,48 != 92 evaluates to true.,Java,Conditions
What is the output of: System.out.println(34 > 29);,false,true,null,error,B) true,34 > 29 evaluates to true.,Java,Conditions
What is the output of: System.out.println(99 <= 78);,false,true,error,null,A) false,99 <= 78 evaluates to false.,Java,Conditions
What is the output of: System.out.println(94 != 20);,error,false,true,null,C) true,94 != 20 evaluates to true.,Java,Conditions
What is the output of: System.out.println(18 * 17);,247,271,306,244,C) 306,"In Java, 18 * 17 evaluates to 306.",Java,Data Types
What is the output of: System.out.println(12 % 28);,12,8,9,7,A) 12,"In Java, 12 % 28 evaluates to 12.",Java,Data Types
What is the output of: System.out.println(24 * 3);,76,86,64,72,D) 72,"In Java, 24 * 3 evaluates to 72.",Java,Data Types
What is the output of: System.out.println(7 + 19);,33,21,26,24,C) 26,"In Java, 7 + 19 evaluates to 26.",Java,Data Types
What is the output of: System.out.println(77 > 95);,true,null,error,false,D) false,77 > 95 evaluates to false.,Java,Conditions
What is the output of: System.out.println(43 / 27);,-1,2,1,3,C) 1,"In Java, 43 / 27 evaluates to 1 (integer division truncates the decimal part).",Java,Data Types
What is the output of: System.out.println(13 >= 91);,true,false,null,error,B) false,13 >= 91 evaluates to false.,Java,Conditions
What is the output of: System.out.println(23 - 4);,19,18,23,17,A) 19,"In Java, 23 - 4 evaluates to 19.",Java,Data Types
What is the output of: System.out.println(36 * 25);,1050,747,684,900,D) 900,"In Java, 36 * 25 evaluates to 900.",Java,Data Types
What is the output of: System.out.println(2 <= 72);,error,null,false,true,D) true,2 <= 72 evaluates to true.,Java,Conditions
What is the output of: System.out.println(43 == 35);,false,true,error,null,A) false,43 == 35 evaluates to false.,Java,Conditions
"What is the output of this code?
int[] arr = new int[4];
System.out.println(arr.length);",7,2,1,4,D) 4,"The array is declared with size 4, so arr.length returns 4.",Java,Data Types
What is the output of: System.out.println(6 % 44);,6,3,7,4,A) 6,"In Java, 6 % 44 evaluates to 6.",Java,Data Types
What is the output of: System.out.println(41 <= 71);,false,true,null,error,B) true,41 <= 71 evaluates to true.,Java,Conditions
What is the output of: System.out.println(13 * 24);,286,312,265,263,B) 312,"In Java, 13 * 24 evaluates to 312.",Java,Data Types
"What is the output of: System.out.println(""Sun"" + ""Go"");",SunGo,HiOk,JavaSun,GoDev,A) SunGo,"The + operator concatenates strings, so ""Sun"" + ""Go"" produces ""SunGo"".",Java,Data Types
What is the output of: System.out.println(45 == 12);,null,false,true,error,B) false,45 == 12 evaluates to false.,Java,Conditions
"What is the output of this code?
int[] arr = new int[10];
System.out.println(arr.length);",8,9,14,10,D) 10,"The array is declared with size 10, so arr.length returns 10.",Java,Data Types
What is the output of: System.out.println(48 * 23);,1194,1308,1104,1338,C) 1104,"In Java, 48 * 23 evaluates to 1104.",Java,Data Types
What is the output of: System.out.println(33 - 28);,2,3,5,6,C) 5,"In Java, 33 - 28 evaluates to 5.",Java,Data Types
"What is the output of this code?
int total = 0;
for (int i = 0; i < 16; i++) {
    total += i;
}
System.out.println(total);",120,109,108,137,A) 120,"This loop sums integers from 0 to 15, giving 120.",Java,Loops
What is the output of: System.out.println(39 * 15);,724,663,629,585,D) 585,"In Java, 39 * 15 evaluates to 585.",Java,Data Types
What is the output of: System.out.println(2 + 3);,4,5,7,3,B) 5,"In Java, 2 + 3 evaluates to 5.",Java,Data Types
What is the output of: System.out.println(1 * 42);,45,31,43,42,D) 42,"In Java, 1 * 42 evaluates to 42.",Java,Data Types
What is the output of: System.out.println(14 == 58);,error,true,false,null,C) false,14 == 58 evaluates to false.,Java,Conditions
What is the output of: System.out.println(13 / 14);,-2,-1,1,0,D) 0,"In Java, 13 / 14 evaluates to 0 (integer division truncates the decimal part).",Java,Data Types
What is the output of: System.out.println(32 - 14);,18,15,21,24,A) 18,"In Java, 32 - 14 evaluates to 18.",Java,Data Types
What is the output of: System.out.println(21 * 39);,812,819,678,968,B) 819,"In Java, 21 * 39 evaluates to 819.",Java,Data Types
What is the output of: System.out.println(48 >= 67);,error,true,false,null,C) false,48 >= 67 evaluates to false.,Java,Conditions
What is the output of: System.out.println(75 >= 84);,true,error,null,false,D) false,75 >= 84 evaluates to false.,Java,Conditions
What is the output of: System.out.println(20 * 39);,764,780,779,680,B) 780,"In Java, 20 * 39 evaluates to 780.",Java,Data Types
What is the output of: System.out.println(11 + 50);,64,75,61,49,C) 61,"In Java, 11 + 50 evaluates to 61.",Java,Data Types
What is the output of: System.out.println(44 / 16);,0,4,2,3,C) 2,"In Java, 44 / 16 evaluates to 2 (integer division truncates the decimal part).",Java,Data Types
What is the output of: System.out.println(3 - 20);,-19,-23,-11,-17,D) -17,"In Java, 3 - 20 evaluates to -17.",Java,Data Types
What is the output of: System.out.println(28 % 37);,24,35,28,29,C) 28,"In Java, 28 % 37 evaluates to 28.",Java,Data Types
What is the output of: System.out.println(68 == 70);,error,null,false,true,C) false,68 == 70 evaluates to false.,Java,Conditions
What is the output of: System.out.println(29 - 3);,22,26,32,23,B) 26,"In Java, 29 - 3 evaluates to 26.",Java,Data Types
What is the output of: System.out.println(88 > 30);,true,null,error,false,A) true,88 > 30 evaluates to true.,Java,Conditions
What is the output of: System.out.println(12 * 50);,632,600,683,575,B) 600,"In Java, 12 * 50 evaluates to 600.",Java,Data Types
What is the output of: System.out.println(4 / 30);,0,2,-1,-2,A) 0,"In Java, 4 / 30 evaluates to 0 (integer division truncates the decimal part).",Java,Data Types
What is the output of: System.out.println(19 * 1);,15,25,13,19,D) 19,"In Java, 19 * 1 evaluates to 19.",Java,Data Types
What is the output of: System.out.println(16 % 6);,3,2,4,1,C) 4,"In Java, 16 % 6 evaluates to 4.",Java,Data Types
What is the output of: System.out.println(65 >= 25);,error,true,null,false,B) true,65 >= 25 evaluates to true.,Java,Conditions
"What is the output of: System.out.println(""Hi"" + ""Hi"");",JavaJava,GoYes,HiHi,OkOk,C) HiHi,"The + operator concatenates strings, so ""Hi"" + ""Hi"" produces ""HiHi"".",Java,Data Types
What is the output of: System.out.println(23 != 99);,null,false,error,true,D) true,23 != 99 evaluates to true.,Java,Conditions
What is the output of: System.out.println(45 - 3);,41,39,30,42,D) 42,"In Java, 45 - 3 evaluates to 42.",Java,Data Types
What is the output of: System.out.println(40 == 68);,true,error,false,null,C) false,40 == 68 evaluates to false.,Java,Conditions
What is the output of: System.out.println(6 - 30);,-16,-24,-18,-17,B) -24,"In Java, 6 - 30 evaluates to -24.",Java,Data Types
What is the output of: System.out.println(65 == 23);,null,error,true,false,D) false,65 == 23 evaluates to false.,Java,Conditions
What is the output of: System.out.println(38 >= 73);,null,false,true,error,B) false,38 >= 73 evaluates to false.,Java,Conditions
What is the output of: System.out.println(15 % 26);,13,16,15,12,C) 15,"In Java, 15 % 26 evaluates to 15.",Java,Data Types
What is the output of: System.out.println(6 >= 42);,null,false,true,error,B) false,6 >= 42 evaluates to false.,Java,Conditions
What is the output of: System.out.println(22 - 12);,6,14,11,10,D) 10,"In Java, 22 - 12 evaluates to 10.",Java,Data Types
What is the output of: System.out.println(7 % 7);,-1,-2,0,2,C) 0,"In Java, 7 % 7 evaluates to 0.",Java,Data Types
What is the output of: System.out.println(45 + 15);,43,72,70,60,D) 60,"In Java, 45 + 15 evaluates to 60.",Java,Data Types
What is the output of: System.out.println(43 / 14);,3,4,1,5,A) 3,"In Java, 43 / 14 evaluates to 3 (integer division truncates the decimal part).",Java,Data Types
What is the output of: System.out.println(31 >= 69);,false,null,true,error,A) false,31 >= 69 evaluates to false.,Java,Conditions
What is the output of: System.out.println(35 % 47);,38,35,33,26,B) 35,"In Java, 35 % 47 evaluates to 35.",Java,Data Types
What is the output of: System.out.println(76 >= 25);,true,null,error,false,A) true,76 >= 25 evaluates to true.,Java,Conditions
What is the output of: System.out.println(72 != 46);,null,error,true,false,C) true,72 != 46 evaluates to true.,Java,Conditions
What is the output of: System.out.println(71 > 14);,true,error,null,false,A) true,71 > 14 evaluates to true.,Java,Conditions
What is the output of: System.out.println(29 != 100);,null,false,true,error,C) true,29 != 100 evaluates to true.,Java,Conditions
What is the output of: System.out.println(22 < 51);,false,error,null,true,D) true,22 < 51 evaluates to true.,Java,Conditions
"What is the output of this code?
int total = 0;
for (int i = 0; i < 2; i++) {
    total += i;
}
System.out.println(total);",2,1,0,3,B) 1,"This loop sums integers from 0 to 1, giving 1.",Java,Loops
What is the output of: System.out.println(35 % 6);,8,3,7,5,D) 5,"In Java, 35 % 6 evaluates to 5.",Java,Data Types
What is the output of: System.out.println(30 % 16);,14,11,9,16,A) 14,"In Java, 30 % 16 evaluates to 14.",Java,Data Types
What is the output of: System.out.println(43 != 79);,true,false,error,null,A) true,43 != 79 evaluates to true.,Java,Conditions
What is the output of: System.out.println(28 <= 46);,error,false,null,true,D) true,28 <= 46 evaluates to true.,Java,Conditions
What is the output of: System.out.println(26 * 22);,572,686,641,484,A) 572,"In Java, 26 * 22 evaluates to 572.",Java,Data Types
What is the output of: System.out.println(47 * 12);,677,564,434,620,B) 564,"In Java, 47 * 12 evaluates to 564.",Java,Data Types
What is the output of: System.out.println(14 * 19);,266,257,217,311,A) 266,"In Java, 14 * 19 evaluates to 266.",Java,Data Types
What is the output of: System.out.println(21 / 49);,-1,-2,1,0,D) 0,"In Java, 21 / 49 evaluates to 0 (integer division truncates the decimal part).",Java,Data Types
What is the output of: System.out.println(56 != 27);,null,false,error,true,D) true,56 != 27 evaluates to true.,Java,Conditions
What is the output of: System.out.println(9 * 23);,207,223,178,256,A) 207,"In Java, 9 * 23 evaluates to 207.",Java,Data Types
What is the output of: System.out.println(1 * 8);,11,8,4,5,B) 8,"In Java, 1 * 8 evaluates to 8.",Java,Data Types
What is the output of: System.out.println(89 != 6);,null,false,error,true,D) true,89 != 6 evaluates to true.,Java,Conditions
What is the output of: System.out.println(2 + 44);,56,51,46,39,C) 46,"In Java, 2 + 44 evaluates to 46.",Java,Data Types
What is the output of: System.out.println(31 * 24);,744,604,628,888,A) 744,"In Java, 31 * 24 evaluates to 744.",Java,Data Types
What is the output of: System.out.println(85 <= 35);,true,false,null,error,B) false,85 <= 35 evaluates to false.,Java,Conditions
What is the output of: System.out.println(47 != 75);,error,null,true,false,C) true,47 != 75 evaluates to true.,Java,Conditions
What is the output of: System.out.println(26 % 31);,18,34,28,26,D) 26,"In Java, 26 % 31 evaluates to 26.",Java,Data Types
What is the output of: System.out.println(49 - 39);,8,7,10,13,C) 10,"In Java, 49 - 39 evaluates to 10.",Java,Data Types
What is the output of: System.out.println(88 <= 8);,error,true,null,false,D) false,88 <= 8 evaluates to false.,Java,Conditions
What is the output of: System.out.println(1 < 92);,false,true,error,null,B) true,1 < 92 evaluates to true.,Java,Conditions
What is the output of: System.out.println(8 != 56);,false,error,null,true,D) true,8 != 56 evaluates to true.,Java,Conditions
What is the output of: System.out.println(35 - 16);,18,13,17,19,D) 19,"In Java, 35 - 16 evaluates to 19.",Java,Data Types
What is the output of: System.out.println(18 < 80);,true,error,null,false,A) true,18 < 80 evaluates to true.,Java,Conditions
What is the output of: System.out.println(21 - 24);,-1,-4,-3,-5,C) -3,"In Java, 21 - 24 evaluates to -3.",Java,Data Types
What is the output of: System.out.println(2 == 53);,true,false,null,error,B) false,2 == 53 evaluates to false.,Java,Conditions
What is the output of: System.out.println(25 * 41);,1192,1025,1097,1088,B) 1025,"In Java, 25 * 41 evaluates to 1025.",Java,Data Types
What is the output of: System.out.println(32 % 34);,32,27,22,26,A) 32,"In Java, 32 % 34 evaluates to 32.",Java,Data Types
What is the output of: System.out.println(31 - 47);,-13,-19,-16,-22,C) -16,"In Java, 31 - 47 evaluates to -16.",Java,Data Types
What is the output of: System.out.println(9 != 3);,true,false,null,error,A) true,9 != 3 evaluates to true.,Java,Conditions
What is the output of: System.out.println(16 * 18);,343,248,288,296,C) 288,"In Java, 16 * 18 evaluates to 288.",Java,Data Types
What is the output of: System.out.println(3 / 9);,-1,2,0,-2,C) 0,"In Java, 3 / 9 evaluates to 0 (integer division truncates the decimal part).",Java,Data Types
"What is the output of: System.out.println(""No"" + ""Java"");",JavaFun,GoJava,HiGo,NoJava,D) NoJava,"The + operator concatenates strings, so ""No"" + ""Java"" produces ""NoJava"".",Java,Data Types
What is the output of: System.out.println(10 + 19);,30,25,29,22,C) 29,"In Java, 10 + 19 evaluates to 29.",Java,Data Types
What is the output of: System.out.println(1 - 50);,-38,-49,-60,-46,B) -49,"In Java, 1 - 50 evaluates to -49.",Java,Data Types
What is the output of: System.out.println(50 + 28);,78,68,87,63,A) 78,"In Java, 50 + 28 evaluates to 78.",Java,Data Types
What is the output of: System.out.println(33 > 22);,error,null,false,true,D) true,33 > 22 evaluates to true.,Java,Conditions
What is the output of: System.out.println(6 == 32);,false,error,null,true,A) false,6 == 32 evaluates to false.,Java,Conditions
What is the output of: System.out.println(28 % 13);,0,4,1,2,D) 2,"In Java, 28 % 13 evaluates to 2.",Java,Data Types
What is the output of: System.out.println(50 / 9);,6,4,7,5,D) 5,"In Java, 50 / 9 evaluates to 5 (integer division truncates the decimal part).",Java,Data Types
What is the output of: System.out.println(10 >= 10);,error,null,false,true,D) true,10 >= 10 evaluates to true.,Java,Conditions
What is the output of: System.out.println(47 % 36);,13,7,11,12,C) 11,"In Java, 47 % 36 evaluates to 11.",Java,Data Types
What is the output of: System.out.println(19 < 78);,error,null,false,true,D) true,19 < 78 evaluates to true.,Java,Conditions
What is the output of: System.out.println(16 % 3);,2,0,1,-1,C) 1,"In Java, 16 % 3 evaluates to 1.",Java,Data Types
What is the output of: System.out.println(7 >= 52);,error,null,false,true,C) false,7 >= 52 evaluates to false.,Java,Conditions
What is the output of: System.out.println(26 > 37);,false,null,true,error,A) false,26 > 37 evaluates to false.,Java,Conditions
What is the output of: System.out.println(39 / 50);,-1,2,0,1,C) 0,"In Java, 39 / 50 evaluates to 0 (integer division truncates the decimal part).",Java,Data Types
What is the output of: System.out.println(55 == 3);,false,error,null,true,A) false,55 == 3 evaluates to false.,Java,Conditions
What is the output of: System.out.println(18 * 50);,717,685,900,871,C) 900,"In Java, 18 * 50 evaluates to 900.",Java,Data Types
What is the output of: System.out.println(25 * 40);,1000,1233,973,854,A) 1000,"In Java, 25 * 40 evaluates to 1000.",Java,Data Types
What is the output of: System.out.println(7 == 18);,null,error,true,false,D) false,7 == 18 evaluates to false.,Java,Conditions
What is the output of: System.out.println(8 == 86);,false,error,true,null,A) false,8 == 86 evaluates to false.,Java,Conditions
What is the output of: System.out.println(27 / 39);,0,1,-1,2,A) 0,"In Java, 27 / 39 evaluates to 0 (integer division truncates the decimal part).",Java,Data Types
What is the output of: System.out.println(41 >= 29);,true,error,false,null,A) true,41 >= 29 evaluates to true.,Java,Conditions
What is the output of: System.out.println(47 / 41);,2,0,1,-1,C) 1,"In Java, 47 / 41 evaluates to 1 (integer division truncates the decimal part).",Java,Data Types
What is the output of: System.out.println(8 * 28);,231,224,257,167,B) 224,"In Java, 8 * 28 evaluates to 224.",Java,Data Types
What is the output of: System.out.println(91 > 82);,false,true,null,error,B) true,91 > 82 evaluates to true.,Java,Conditions
What is the output of: System.out.println(46 >= 16);,error,true,false,null,B) true,46 >= 16 evaluates to true.,Java,Conditions
What is the output of: System.out.println(24 != 72);,true,null,false,error,A) true,24 != 72 evaluates to true.,Java,Conditions
What is the output of: System.out.println(16 * 47);,880,656,893,752,D) 752,"In Java, 16 * 47 evaluates to 752.",Java,Data Types
What is the output of: System.out.println(20 % 12);,11,5,8,9,C) 8,"In Java, 20 % 12 evaluates to 8.",Java,Data Types
What is the output of: System.out.println(24 + 33);,54,59,52,57,D) 57,"In Java, 24 + 33 evaluates to 57.",Java,Data Types
What is the output of: System.out.println(46 < 95);,true,false,error,null,A) true,46 < 95 evaluates to true.,Java,Conditions
What is the output of: System.out.println(60 <= 14);,null,false,error,true,B) false,60 <= 14 evaluates to false.,Java,Conditions
What is the output of: System.out.println(39 != 42);,false,error,null,true,D) true,39 != 42 evaluates to true.,Java,Conditions
What is the output of: System.out.println(50 <= 51);,false,true,error,null,B) true,50 <= 51 evaluates to true.,Java,Conditions
What is the output of: System.out.println(35 / 49);,2,-1,-2,0,D) 0,"In Java, 35 / 49 evaluates to 0 (integer division truncates the decimal part).",Java,Data Types
What is the output of: System.out.println(36 - 27);,9,7,5,10,A) 9,"In Java, 36 - 27 evaluates to 9.",Java,Data Types
What is the output of: System.out.println(22 <= 78);,null,error,true,false,C) true,22 <= 78 evaluates to true.,Java,Conditions
What is the output of: System.out.println(37 - 14);,26,23,24,21,B) 23,"In Java, 37 - 14 evaluates to 23.",Java,Data Types
What is the output of: System.out.println(33 % 50);,31,27,40,33,D) 33,"In Java, 33 % 50 evaluates to 33.",Java,Data Types
What is the output of: System.out.println(40 % 35);,2,3,7,5,D) 5,"In Java, 40 % 35 evaluates to 5.",Java,Data Types
What is the output of: System.out.println(31 - 45);,-14,-9,-15,-11,A) -14,"In Java, 31 - 45 evaluates to -14.",Java,Data Types
What is the output of: System.out.println(24 < 23);,null,true,error,false,D) false,24 < 23 evaluates to false.,Java,Conditions
What is the output of: System.out.println(24 < 54);,error,true,null,false,B) true,24 < 54 evaluates to true.,Java,Conditions
What is the output of: System.out.println(59 == 37);,true,false,null,error,B) false,59 == 37 evaluates to false.,Java,Conditions
What is the output of: System.out.println(35 / 16);,0,3,2,4,C) 2,"In Java, 35 / 16 evaluates to 2 (integer division truncates the decimal part).",Java,Data Types
What is the output of: System.out.println(91 <= 76);,null,error,false,true,C) false,91 <= 76 evaluates to false.,Java,Conditions
What is the output of: System.out.println(34 + 46);,75,84,80,68,C) 80,"In Java, 34 + 46 evaluates to 80.",Java,Data Types
What is the output of: System.out.println(50 - 22);,31,28,22,36,B) 28,"In Java, 50 - 22 evaluates to 28.",Java,Data Types
"What is the output of: System.out.println(""Yes"" + ""Ok"");",YesOk,GoFun,JavaOk,HiFun,A) YesOk,"The + operator concatenates strings, so ""Yes"" + ""Ok"" produces ""YesOk"".",Java,Data Types
What is the output of: System.out.println(85 >= 14);,error,false,null,true,D) true,85 >= 14 evaluates to true.,Java,Conditions
What is the output of: System.out.println(63 > 6);,error,null,true,false,C) true,63 > 6 evaluates to true.,Java,Conditions
What is the output of: System.out.println(26 * 28);,624,689,728,785,C) 728,"In Java, 26 * 28 evaluates to 728.",Java,Data Types
What is the output of: System.out.println(18 * 34);,710,612,657,663,B) 612,"In Java, 18 * 34 evaluates to 612.",Java,Data Types
What is the output of: System.out.println(30 < 67);,true,false,null,error,A) true,30 < 67 evaluates to true.,Java,Conditions
What is the output of: System.out.println(73 > 48);,error,null,true,false,C) true,73 > 48 evaluates to true.,Java,Conditions
What is the output of: System.out.println(91 != 47);,true,false,null,error,A) true,91 != 47 evaluates to true.,Java,Conditions
What is the output of: System.out.println(64 >= 26);,true,null,false,error,A) true,64 >= 26 evaluates to true.,Java,Conditions
What is the output of: System.out.println(45 + 29);,86,85,54,74,D) 74,"In Java, 45 + 29 evaluates to 74.",Java,Data Types
What is the output of: System.out.println(67 >= 18);,true,error,null,false,A) true,67 >= 18 evaluates to true.,Java,Conditions
"What is the output of: System.out.println(""variable"".length());",8,9,11,10,A) 8,"The string ""variable"" has 8 characters, so .length() returns 8.",Java,Data Types
What is the output of: System.out.println(32 + 28);,55,69,46,60,D) 60,"In Java, 32 + 28 evaluates to 60.",Java,Data Types
What is the output of: System.out.println(55 <= 95);,null,true,error,false,B) true,55 <= 95 evaluates to true.,Java,Conditions
What is the output of: System.out.println(71 != 78);,null,false,true,error,C) true,71 != 78 evaluates to true.,Java,Conditions
What is the output of: System.out.println(40 == 86);,false,true,null,error,A) false,40 == 86 evaluates to false.,Java,Conditions
What is the output of: System.out.println(33 + 24);,56,69,57,45,C) 57,"In Java, 33 + 24 evaluates to 57.",Java,Data Types
What is the output of: System.out.println(39 - 35);,7,2,4,1,C) 4,"In Java, 39 - 35 evaluates to 4.",Java,Data Types
What is the output of: System.out.println(36 - 41);,-3,-4,-8,-5,D) -5,"In Java, 36 - 41 evaluates to -5.",Java,Data Types
What is the output of: System.out.println(12 < 28);,error,null,false,true,D) true,12 < 28 evaluates to true.,Java,Conditions
What is the output of: System.out.println(15 / 40);,1,0,-1,-2,B) 0,"In Java, 15 / 40 evaluates to 0 (integer division truncates the decimal part).",Java,Data Types
What is the output of: System.out.println(14 * 7);,98,100,101,118,A) 98,"In Java, 14 * 7 evaluates to 98.",Java,Data Types
What is the output of: System.out.println(44 - 2);,34,50,42,39,C) 42,"In Java, 44 - 2 evaluates to 42.",Java,Data Types
Which of the following best describes a package (in Java)?,A namespace used to organize related classes and interfaces,A loop that repeats code a specific number of times,A mechanism allowing a class to acquire properties of another class,A data type used to store decimal (floating-point) numbers,A) A namespace used to organize related classes and interfaces,A package in Java is a namespace that groups related classes and interfaces together.,Java,Java Basics
